record_id,MW,ecdf,value,variable,stratum,denominator
nesso_a4cb59dbff6124be9b9a,427.5920000000003,0.14708722240102992,0.0604,raw_pEC50_SE,MW ≥215 Da,3107
nesso_2e1eef181c380a76e3f0,328.41600000000017,0.14740907627936917,0.0605,raw_pEC50_SE,MW ≥215 Da,3107
nesso_c6ce0f1303c0cfe2f9b5,264.375,0.1477309301577084,0.0605,raw_pEC50_SE,MW ≥215 Da,3107
nesso_65110cf5a43cea84e05b,342.4180000000002,0.14805278403604763,0.0606,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6af3b487b57a75cba38c,419.95600000000013,0.14837463791438688,0.0606,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6e057ad151f453d4a5d9,389.49900000000014,0.1486964917927261,0.0609,raw_pEC50_SE,MW ≥215 Da,3107
nesso_bec288718009b535713a,328.38700000000006,0.14901834567106534,0.060972391293109,raw_pEC50_SE,MW ≥215 Da,3107
nesso_1df3f24caf6019e0301f,348.40200000000004,0.14934019954940458,0.061,raw_pEC50_SE,MW ≥215 Da,3107
nesso_638096aa73c16203a3d3,385.44500000000016,0.1496620534277438,0.061,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7e59958098fb836e1aba,421.94600000000025,0.14998390730608305,0.061,raw_pEC50_SE,MW ≥215 Da,3107
nesso_3bcdeb727e00b706b9cd,366.46400000000006,0.15030576118442227,0.0611,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6572fe15cf2ff334d8af,332.4440000000001,0.1506276150627615,0.0611,raw_pEC50_SE,MW ≥215 Da,3107
nesso_9e941dec74e7817f80d3,308.81200000000007,0.15094946894110073,0.0611,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ef90cb30b8ddc720abaa,477.9520000000001,0.15127132281943997,0.0611,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7c9df9ec1b134831300b,309.4100000000001,0.15159317669777922,0.0612,raw_pEC50_SE,MW ≥215 Da,3107
nesso_da87b3422dc1b742467b,367.421,0.15191503057611844,0.0612,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f80ef32b596f7af854d6,352.47800000000024,0.15223688445445768,0.0612,raw_pEC50_SE,MW ≥215 Da,3107
nesso_3bdd9b6a905c9dd3c0ac,421.5630000000002,0.1525587383327969,0.0613,raw_pEC50_SE,MW ≥215 Da,3107
nesso_063f9633f77141b0a5ff,346.452,0.15288059221113615,0.0614,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6f1ff9c7948064cd6d21,331.456,0.1532024460894754,0.0614,raw_pEC50_SE,MW ≥215 Da,3107
nesso_977e5acaf39d64a4cee8,335.80600000000004,0.1535242999678146,0.0614,raw_pEC50_SE,MW ≥215 Da,3107
nesso_deb3a30becb03498fcd9,346.4270000000002,0.15384615384615385,0.0615,raw_pEC50_SE,MW ≥215 Da,3107
nesso_0c635a764dbc428f7dde,303.33700000000005,0.15416800772449307,0.0616,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a6e1e43ff404ab06f385,439.5560000000001,0.15448986160283232,0.0616,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e2c01fedca1566720d67,275.348,0.15481171548117154,0.0616,raw_pEC50_SE,MW ≥215 Da,3107
nesso_2862e6015d133412926e,356.4450000000001,0.15513356935951078,0.0617,raw_pEC50_SE,MW ≥215 Da,3107
nesso_74755e9ae6faa6261df3,323.82400000000007,0.15545542323785003,0.0617,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ba600fb1ff829d327cdc,353.4180000000002,0.15577727711618924,0.0617,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f021574fdce53a66e492,359.3850000000001,0.1560991309945285,0.0617,raw_pEC50_SE,MW ≥215 Da,3107
nesso_fcf6a9b4fd66122d84c4,350.4220000000001,0.1564209848728677,0.0617,raw_pEC50_SE,MW ≥215 Da,3107
nesso_3227f0ac8eac3e9ad64f,437.3230000000002,0.15674283875120695,0.0618,raw_pEC50_SE,MW ≥215 Da,3107
nesso_28b2e7b3326ef3e80d15,337.449,0.1570646926295462,0.0619,raw_pEC50_SE,MW ≥215 Da,3107
nesso_07612df3b850c91e1513,381.4760000000003,0.15738654650788542,0.062,raw_pEC50_SE,MW ≥215 Da,3107
nesso_825ab397a72cb0390c49,371.46200000000016,0.15770840038622466,0.062,raw_pEC50_SE,MW ≥215 Da,3107
nesso_cb422cb0452981284e12,378.36700000000013,0.15803025426456388,0.062,raw_pEC50_SE,MW ≥215 Da,3107
nesso_4288782b2da213892649,387.2770000000001,0.15835210814290313,0.0621,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e8cf629f3293703da86d,363.5020000000001,0.15867396202124234,0.0623,raw_pEC50_SE,MW ≥215 Da,3107
nesso_34793d82903f3d608032,379.4350000000001,0.1589958158995816,0.0624,raw_pEC50_SE,MW ≥215 Da,3107
nesso_3ed79500f6538cc9a693,330.338,0.15931766977792083,0.0625,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d2a68ce9f46d5144e7f3,354.4940000000001,0.15963952365626005,0.0625,raw_pEC50_SE,MW ≥215 Da,3107
nesso_237b9025d333572cd44e,323.318,0.1599613775345993,0.0626,raw_pEC50_SE,MW ≥215 Da,3107
nesso_2b9ad9f1fcca2d4537a4,433.9400000000003,0.16028323141293851,0.0626,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b1cf66e7c3ce4960b007,321.45000000000005,0.16060508529127776,0.0626,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b62f3cd1713ce49c0403,330.45300000000003,0.160926939169617,0.0627,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ab88303e2c8f2818f179,384.31800000000015,0.16124879304795622,0.0628,raw_pEC50_SE,MW ≥215 Da,3107
nesso_c4dd1412e2815311e9bc,311.40700000000004,0.16157064692629547,0.0628,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6d76723ec07f45f11662,298.34200000000004,0.1618925008046347,0.0629,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7751227a61bf4cbde327,386.88300000000004,0.16221435468297393,0.0629,raw_pEC50_SE,MW ≥215 Da,3107
nesso_da855d597a0c27dd63a3,386.3700000000001,0.16253620856131315,0.0629,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6cd853fd80d86edb48c0,320.433,0.1628580624396524,0.063,raw_pEC50_SE,MW ≥215 Da,3107
nesso_18d6e988867974e4b5a7,367.4780000000001,0.16317991631799164,0.0631,raw_pEC50_SE,MW ≥215 Da,3107
nesso_24662296c429d50e00a0,388.4490000000001,0.16350177019633086,0.0631,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a50e394375566169a8f6,373.51900000000035,0.1638236240746701,0.0631,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e2d890e8f7f39be2ed91,332.40700000000015,0.16414547795300932,0.0631,raw_pEC50_SE,MW ≥215 Da,3107
nesso_884988430116e5a9bc00,372.8520000000001,0.16446733183134857,0.0634,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a4a5232b70ff5ac17347,348.51600000000013,0.1647891857096878,0.0634,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b3946934b5b7fdfe3767,381.321,0.16511103958802703,0.0634,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6276ecb33c762bf0d583,387.8580000000002,0.16543289346636628,0.0635,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b1394234c7a0beae2925,413.4970000000001,0.1657547473447055,0.0635,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b4b598a6eab86cdec5c9,303.793,0.16607660122304474,0.0635,raw_pEC50_SE,MW ≥215 Da,3107
nesso_05b9e100e04ac3953da9,415.8490000000001,0.16639845510138399,0.0636,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b326e5353e7c4d5e7d39,419.59100000000024,0.1667203089797232,0.0636,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ed107aa72fe35ab80758,318.40199999999993,0.16704216285806245,0.0636,raw_pEC50_SE,MW ≥215 Da,3107
nesso_8dcce75d13f769b7296b,323.3960000000001,0.16736401673640167,0.0637,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d43bb429a9190669fad3,406.50800000000027,0.1676858706147409,0.0637,raw_pEC50_SE,MW ≥215 Da,3107
nesso_76938092451fe2c7dbea,355.48200000000026,0.16800772449308013,0.0638,raw_pEC50_SE,MW ≥215 Da,3107
nesso_814e899a68755e7f7b85,351.8190000000001,0.16832957837141937,0.063867519131402,raw_pEC50_SE,MW ≥215 Da,3107
nesso_590f0f183876cfec609f,344.4180000000002,0.16865143224975862,0.0638742710330223,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b944ddfb79d1512093a3,342.46399999999994,0.16897328612809784,0.0639,raw_pEC50_SE,MW ≥215 Da,3107
nesso_c821352144ede9ff49f1,436.56000000000023,0.16929514000643708,0.0639,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7641bf394d065dacbfce,429.9290000000002,0.1696169938847763,0.064,raw_pEC50_SE,MW ≥215 Da,3107
nesso_be816807a69a8b0df6c1,360.5040000000001,0.16993884776311555,0.0641,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d9fc75aba7d549f3db7c,353.4660000000002,0.1702607016414548,0.0641,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6bcf47ec5b904e4bf409,287.294,0.170582555519794,0.0642,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d538bbc7e97aa4ffaf39,325.412,0.17090440939813326,0.0642,raw_pEC50_SE,MW ≥215 Da,3107
nesso_4cacb39be298ae9e409d,317.42900000000003,0.17122626327647247,0.0643,raw_pEC50_SE,MW ≥215 Da,3107
nesso_bd56c3d3660fff6cd9e6,351.40600000000006,0.17154811715481172,0.0643,raw_pEC50_SE,MW ≥215 Da,3107
nesso_0d5cc9bae1f934823ee9,343.398,0.17186997103315094,0.0644,raw_pEC50_SE,MW ≥215 Da,3107
nesso_5604d89c02aa2a99f6d8,326.343,0.17219182491149018,0.0644,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6bf94758a70cc697eb2f,369.29500000000013,0.17251367878982943,0.0644,raw_pEC50_SE,MW ≥215 Da,3107
nesso_441f776fb3bc8cc8a620,355.41300000000007,0.17283553266816865,0.0645,raw_pEC50_SE,MW ≥215 Da,3107
nesso_fa1bbaeeb7733cfc90c6,424.4680000000002,0.1731573865465079,0.0645,raw_pEC50_SE,MW ≥215 Da,3107
nesso_12b9a5afccece5bfa4e6,289.3790000000001,0.1734792404248471,0.0646,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e3bafbdd1585d326c35c,360.86599999999993,0.17380109430318635,0.0647,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a187eebfd25e82ab2a99,357.8410000000001,0.1741229481815256,0.065,raw_pEC50_SE,MW ≥215 Da,3107
nesso_1e6d5f627e86b5aa19a8,390.4870000000001,0.17444480205986482,0.0651,raw_pEC50_SE,MW ≥215 Da,3107
nesso_aabbba4e584c8f6deb6b,397.4020000000001,0.17476665593820406,0.0651,raw_pEC50_SE,MW ≥215 Da,3107
nesso_055e1b6d36573b348b26,364.44200000000006,0.17508850981654328,0.0652,raw_pEC50_SE,MW ≥215 Da,3107
nesso_030dc4795f3b2e2b36e6,360.5270000000002,0.17541036369488253,0.0653,raw_pEC50_SE,MW ≥215 Da,3107
nesso_159d262e65c24701d5a1,347.41100000000023,0.17573221757322174,0.0653,raw_pEC50_SE,MW ≥215 Da,3107
nesso_12419579ab805d2bf924,358.3960000000001,0.176054071451561,0.0654,raw_pEC50_SE,MW ≥215 Da,3107
nesso_4b29e59c04f4b19b8945,349.2280000000001,0.17637592532990023,0.0654,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d524175d5e82c3a42e2e,412.51100000000014,0.17669777920823945,0.0654,raw_pEC50_SE,MW ≥215 Da,3107
nesso_24d17065d40d66afa7bf,274.364,0.1770196330865787,0.0655,raw_pEC50_SE,MW ≥215 Da,3107
nesso_44583d255dc6e9fa2bde,353.46600000000024,0.17734148696491792,0.0656,raw_pEC50_SE,MW ≥215 Da,3107
nesso_83288fb5492eb2d71cff,341.41100000000006,0.17766334084325716,0.0656,raw_pEC50_SE,MW ≥215 Da,3107
nesso_de1c5afe8de409cd67ae,436.50900000000024,0.1779851947215964,0.0657,raw_pEC50_SE,MW ≥215 Da,3107
nesso_46641541d3a09ea19f14,308.44700000000006,0.17830704859993562,0.0658,raw_pEC50_SE,MW ≥215 Da,3107
nesso_674da4603058de833f8a,391.4680000000001,0.17862890247827487,0.066,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a5d454d59ba7aa25272e,403.4420000000001,0.1789507563566141,0.066,raw_pEC50_SE,MW ≥215 Da,3107
nesso_175b07c7b577ee27fbf8,387.2660000000002,0.17927261023495333,0.0661,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a0b5da68ee97570bf11d,315.804,0.17959446411329258,0.0661,raw_pEC50_SE,MW ≥215 Da,3107
nesso_fdae3602ab915c38238e,299.39500000000004,0.1799163179916318,0.0661,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6973aeaaac7747136235,349.47500000000014,0.18023817186997104,0.0661154293641053,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d545d1862cf905374f88,376.4780000000001,0.18056002574831026,0.0662,raw_pEC50_SE,MW ≥215 Da,3107
nesso_020e8719a714d45dbca9,355.4190000000001,0.1808818796266495,0.0663,raw_pEC50_SE,MW ≥215 Da,3107
nesso_76973267332c6b6f0dc3,402.45400000000006,0.18120373350498872,0.0663,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ff39922ca83ec4921a0d,325.372,0.18152558738332797,0.0663,raw_pEC50_SE,MW ≥215 Da,3107
nesso_bb0ad958957ca2bf6b9a,373.47800000000007,0.18184744126166721,0.0663601725434767,raw_pEC50_SE,MW ≥215 Da,3107
nesso_34f7a30c52972c45c7be,335.83500000000015,0.18216929514000643,0.0665,raw_pEC50_SE,MW ≥215 Da,3107
nesso_4d6c78f3f066f21029f3,338.38200000000006,0.18249114901834568,0.0665,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d760e8e0f80dd054ea47,359.4950000000002,0.1828130028966849,0.0665,raw_pEC50_SE,MW ≥215 Da,3107
nesso_45fec04433f5ca5a625f,348.40599999999995,0.18313485677502414,0.0666,raw_pEC50_SE,MW ≥215 Da,3107
nesso_0d01280145c649993dd2,325.45900000000006,0.1834567106533634,0.0667,raw_pEC50_SE,MW ≥215 Da,3107
nesso_1d779d331985a5dde21e,339.367,0.1837785645317026,0.0668,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7b4d7b8dc43402f3bad5,337.345,0.18410041841004185,0.0668,raw_pEC50_SE,MW ≥215 Da,3107
nesso_dccb0ae0cbac9cbb79fe,336.35100000000006,0.18442227228838107,0.0668,raw_pEC50_SE,MW ≥215 Da,3107
nesso_49189c2842a015c86ce3,392.4990000000001,0.1847441261667203,0.0669,raw_pEC50_SE,MW ≥215 Da,3107
nesso_be35208da2d649f05cd0,349.8180000000001,0.18506598004505953,0.0669,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d66688e73c56bca66da2,388.4640000000001,0.18538783392339878,0.0669,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f81a29011bf4ae20d543,402.5350000000003,0.18570968780173802,0.0669,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7fa39bef8e8964cbf873,294.3449999999999,0.18603154168007724,0.0669836547226261,raw_pEC50_SE,MW ≥215 Da,3107
nesso_32a097b9d454b149c546,381.4760000000001,0.18635339555841648,0.067,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a56a506ebc19551592a7,363.8160000000001,0.1866752494367557,0.067,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b0aa66df0c7dc724cd70,271.364,0.18699710331509495,0.067,raw_pEC50_SE,MW ≥215 Da,3107
nesso_3e71e028f07c9d94a0b6,328.45900000000006,0.1873189571934342,0.0671,raw_pEC50_SE,MW ≥215 Da,3107
nesso_29189100d12e267cf5c4,328.4120000000001,0.1876408110717734,0.0673,raw_pEC50_SE,MW ≥215 Da,3107
nesso_acb30610bb5d8ee07308,374.4440000000002,0.18796266495011266,0.0673,raw_pEC50_SE,MW ≥215 Da,3107
nesso_c88824b28363920d9180,304.341,0.18828451882845187,0.0673,raw_pEC50_SE,MW ≥215 Da,3107
nesso_47a59d2f20fef18d738f,373.4970000000002,0.18860637270679112,0.0674,raw_pEC50_SE,MW ≥215 Da,3107
nesso_63de731659908a2617ea,342.414,0.18892822658513034,0.0674,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ed7ea82bcb85725a35a7,334.42300000000006,0.18925008046346958,0.0674,raw_pEC50_SE,MW ≥215 Da,3107
nesso_add8319b8b3c9a3c41f0,371.45599999999996,0.18957193434180883,0.0675,raw_pEC50_SE,MW ≥215 Da,3107
nesso_fa9aaa58def03a227154,350.81300000000005,0.18989378822014805,0.0676,raw_pEC50_SE,MW ≥215 Da,3107
nesso_177362de1f476581233f,419.3080000000001,0.1902156420984873,0.0676155307603216,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7946b959fda7c129a1d3,343.4490000000001,0.1905374959768265,0.0677,raw_pEC50_SE,MW ≥215 Da,3107
nesso_c4ac5ed9bd340a0319eb,374.51000000000005,0.19085934985516576,0.0677,raw_pEC50_SE,MW ≥215 Da,3107
nesso_1620d28270df3960ccd5,372.27800000000025,0.191181203733505,0.0678,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ac4809a1e896b35a59fb,371.48500000000007,0.19150305761184422,0.0678,raw_pEC50_SE,MW ≥215 Da,3107
nesso_dc83d0c6974ae460ea1a,340.423,0.19182491149018346,0.0678,raw_pEC50_SE,MW ≥215 Da,3107
nesso_0319007d6c267bb9ec45,378.47200000000015,0.19214676536852268,0.068,raw_pEC50_SE,MW ≥215 Da,3107
nesso_5f0047bb5f0b64d55579,452.0010000000002,0.19246861924686193,0.068,raw_pEC50_SE,MW ≥215 Da,3107
nesso_9da6221acdea248998da,391.4500000000002,0.19279047312520114,0.068,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a33fd6e3a9854a84e012,325.41200000000003,0.1931123270035404,0.068,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d0b15906f19f8c3604ce,398.48800000000006,0.19343418088187964,0.068,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f77f74b788ec482396d4,312.42100000000005,0.19375603476021885,0.068,raw_pEC50_SE,MW ≥215 Da,3107
nesso_72d10504de57bfd1acb0,378.347,0.1940778886385581,0.0681,raw_pEC50_SE,MW ≥215 Da,3107
nesso_8648eb65f10446e5931f,498.58600000000024,0.19439974251689732,0.0682,raw_pEC50_SE,MW ≥215 Da,3107
nesso_1ae448436f9c2c8aaf35,392.45900000000006,0.19472159639523656,0.0683,raw_pEC50_SE,MW ≥215 Da,3107
nesso_1a0cc1078fbb5ec84b4d,315.32300000000004,0.1950434502735758,0.0684,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7180f2fb7111040ca480,367.4960000000001,0.19536530415191503,0.0684,raw_pEC50_SE,MW ≥215 Da,3107
nesso_9c11b2d743fd3807b315,359.3500000000002,0.19568715803025427,0.0684,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e51657269126ba1b2508,397.4740000000001,0.1960090119085935,0.0685,raw_pEC50_SE,MW ≥215 Da,3107
nesso_24492eea970e46250896,372.46500000000015,0.19633086578693273,0.0685332218708561,raw_pEC50_SE,MW ≥215 Da,3107
nesso_35ac3fc6772db3248edd,387.54900000000026,0.19665271966527198,0.0686,raw_pEC50_SE,MW ≥215 Da,3107
nesso_40910f546aaa5921be78,346.41200000000003,0.1969745735436112,0.0686,raw_pEC50_SE,MW ≥215 Da,3107
nesso_c39742c3e483fd88f55d,419.4280000000001,0.19729642742195044,0.0687,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ea32d97436c434c59967,385.4490000000002,0.19761828130028966,0.0689,raw_pEC50_SE,MW ≥215 Da,3107
nesso_2ed44c3ced7edda19a96,411.4040000000001,0.1979401351786289,0.069,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e1164169022f51299dce,822.9530000000003,0.19826198905696812,0.069,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ad5462096fa67681e63f,321.4460000000001,0.19858384293530737,0.0690054526831032,raw_pEC50_SE,MW ≥215 Da,3107
nesso_0e275f48e9a4deae4e20,382.5080000000003,0.19890569681364662,0.0692,raw_pEC50_SE,MW ≥215 Da,3107
nesso_289d69200747bb8a37b1,319.40799999999996,0.19922755069198583,0.0693,raw_pEC50_SE,MW ≥215 Da,3107
nesso_57e0addd88d90373ca09,344.43600000000004,0.19954940457032508,0.0693,raw_pEC50_SE,MW ≥215 Da,3107
nesso_bb5db0caf8d5497a2529,347.44300000000015,0.1998712584486643,0.0693,raw_pEC50_SE,MW ≥215 Da,3107
nesso_8102e802e01057c608b0,352.48200000000014,0.20019311232700354,0.0695,raw_pEC50_SE,MW ≥215 Da,3107
nesso_fa9b26df0be2a8d1a871,451.59200000000027,0.2005149662053428,0.0695,raw_pEC50_SE,MW ≥215 Da,3107
nesso_179fe9bbcc38b2256b44,346.4960000000002,0.200836820083682,0.0697,raw_pEC50_SE,MW ≥215 Da,3107
nesso_64bdf44c7dbb648289a0,436.53100000000023,0.20115867396202125,0.0698,raw_pEC50_SE,MW ≥215 Da,3107
nesso_549377113ea163ec0bb4,388.38700000000006,0.20148052784036047,0.0699,raw_pEC50_SE,MW ≥215 Da,3107
nesso_bdf1426e56a2e4ae7e92,365.437,0.2018023817186997,0.0699,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a757818929904c9cbbb3,391.372,0.20212423559703893,0.0699754421207897,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f96cc6a5fa883d864956,381.43600000000004,0.20244608947537818,0.07,raw_pEC50_SE,MW ≥215 Da,3107
nesso_8e80fb6ad20d84b0d7e2,337.8320000000001,0.20276794335371742,0.0701,raw_pEC50_SE,MW ≥215 Da,3107
nesso_0d4f56b57bf23831a422,375.4730000000002,0.20308979723205664,0.0702,raw_pEC50_SE,MW ≥215 Da,3107
nesso_660daea86da94c6cf5cf,380.40800000000024,0.20341165111039589,0.0702,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f0facf6cbd6d333daee3,364.449,0.2037335049887351,0.0702,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e6ccd0e1a412957ba9d0,392.52800000000013,0.20405535886707435,0.0703,raw_pEC50_SE,MW ≥215 Da,3107
nesso_3e5505ad8dc46f9f94e7,459.52500000000026,0.2043772127454136,0.0704,raw_pEC50_SE,MW ≥215 Da,3107
nesso_a53ad36e8d04a03a9b76,329.37899999999996,0.2046990666237528,0.0704,raw_pEC50_SE,MW ≥215 Da,3107
nesso_12dfcaabdb29c83e7f22,334.3970000000001,0.20502092050209206,0.0705,raw_pEC50_SE,MW ≥215 Da,3107
nesso_5485cb4a953f084b77a3,328.42000000000024,0.20534277438043128,0.0705,raw_pEC50_SE,MW ≥215 Da,3107
nesso_32934c834569ce9204ca,360.46100000000007,0.20566462825877052,0.0706,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b4217887068b77113aeb,348.284,0.20598648213710974,0.0706,raw_pEC50_SE,MW ≥215 Da,3107
nesso_cc1df5c8636c0712814c,320.4140000000001,0.20630833601544898,0.0706,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e0571299ebab81a084b7,394.50000000000017,0.20663018989378823,0.0706,raw_pEC50_SE,MW ≥215 Da,3107
nesso_fb3f122d7c88a47487cb,365.4810000000001,0.20695204377212745,0.0706,raw_pEC50_SE,MW ≥215 Da,3107
nesso_37cc1fa9771549293144,332.394,0.2072738976504667,0.0707,raw_pEC50_SE,MW ≥215 Da,3107
nesso_766766b712a030dfe94d,332.372,0.2075957515288059,0.0708,raw_pEC50_SE,MW ≥215 Da,3107
nesso_9b64ffb4ce8108c7eb8a,424.5410000000004,0.20791760540714516,0.0708,raw_pEC50_SE,MW ≥215 Da,3107
nesso_da3afc89555c755fc7cc,281.36300000000006,0.2082394592854844,0.0708,raw_pEC50_SE,MW ≥215 Da,3107
nesso_51f1aa6f138fc853179d,339.39800000000014,0.20856131316382362,0.0709,raw_pEC50_SE,MW ≥215 Da,3107
nesso_6631120bb28610abc451,398.4660000000002,0.20888316704216287,0.0709,raw_pEC50_SE,MW ≥215 Da,3107
nesso_c659fa4a7f4fde3a4845,467.3200000000001,0.20920502092050208,0.0709,raw_pEC50_SE,MW ≥215 Da,3107
nesso_672f101293a9f05cb5fb,344.49900000000014,0.20952687479884133,0.071,raw_pEC50_SE,MW ≥215 Da,3107
nesso_77d90a1587ddc2d91789,363.46100000000007,0.20984872867718057,0.071,raw_pEC50_SE,MW ≥215 Da,3107
nesso_11e2996b6b8d3ff5d042,406.57000000000016,0.2101705825555198,0.0711,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d9bd6b92a2a8de34a19a,339.41100000000006,0.21049243643385904,0.0711,raw_pEC50_SE,MW ≥215 Da,3107
nesso_b49a4c484db0209f29a5,365.4400000000001,0.21081429031219825,0.0712,raw_pEC50_SE,MW ≥215 Da,3107
nesso_812f2d251f455ac3dfb1,355.8690000000001,0.2111361441905375,0.0713,raw_pEC50_SE,MW ≥215 Da,3107
nesso_abe5d4ea8756addbee0c,340.4270000000001,0.21145799806887672,0.0713,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ecb9565ba90d9c137f9d,348.346,0.21177985194721596,0.0713,raw_pEC50_SE,MW ≥215 Da,3107
nesso_5c0daeae87ef26f02865,374.4600000000001,0.2121017058255552,0.0715,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e0aa531b8f8d7e0cdb09,321.3800000000001,0.21242355970389443,0.0716,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f84b3145f0dd25d10565,323.39600000000013,0.21274541358223367,0.0716,raw_pEC50_SE,MW ≥215 Da,3107
nesso_8421de9e06b68d247f7d,397.9240000000002,0.2130672674605729,0.0717,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ab4b17f1fa5b69a2815d,447.5830000000003,0.21338912133891214,0.0718,raw_pEC50_SE,MW ≥215 Da,3107
nesso_50582956c19ecec28eed,356.81300000000005,0.21371097521725138,0.072,raw_pEC50_SE,MW ≥215 Da,3107
nesso_20eb2cef6a4f8fd87e1c,376.4560000000001,0.2140328290955906,0.0721,raw_pEC50_SE,MW ≥215 Da,3107
nesso_3d1aa0387a9f83b6b2c4,338.4110000000002,0.21435468297392984,0.0721,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f6e63e57d1fff1c4c379,419.91600000000017,0.21467653685226906,0.0721,raw_pEC50_SE,MW ≥215 Da,3107
nesso_d5d21e8f2b3707f63301,348.406,0.2149983907306083,0.0721688298367099,raw_pEC50_SE,MW ≥215 Da,3107
nesso_f318ed80acac150d0939,356.44700000000006,0.21532024460894753,0.0722,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7a2b3e76c94e044eceb9,362.4110000000001,0.21564209848728677,0.0723,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7fcf711e2458e2af8149,301.39,0.21596395236562602,0.0723,raw_pEC50_SE,MW ≥215 Da,3107
nesso_acebbe8d7e850bf17661,302.39700000000016,0.21628580624396523,0.0723,raw_pEC50_SE,MW ≥215 Da,3107
nesso_e8260c70607726f708aa,324.42700000000013,0.21660766012230448,0.0723,raw_pEC50_SE,MW ≥215 Da,3107
nesso_7e8fe341d347505f50d4,338.382,0.2169295140006437,0.0724,raw_pEC50_SE,MW ≥215 Da,3107
nesso_ce15eee1ecfc3b23dac3,340.34500000000014,0.21725136787898294,0.0725,raw_pEC50_SE,MW ≥215 Da,3107
