feature_row,original_id,standardized_fold,nearest_training_similarity,nearest_training_feature_row,nearest_training_original_id
1968,OADMET-0001195,2,0.3291139240506329,401,OADMET-0000940
1980,OADMET-0003228,2,0.4067796610169492,1112,OADMET-0004413
1981,OADMET-0002973,2,0.273972602739726,2759,OADMET-0002558
1991,OADMET-0005969,2,0.375,2613,OADMET-0001938
1997,OADMET-0001681,2,0.4166666666666667,127,OADMET-0001500
2008,OADMET-0004321,2,0.45714285714285713,743,OADMET-0002727
2011,OADMET-0001771,2,0.453125,748,OADMET-0001769
2020,OADMET-0004929,2,0.3176470588235294,2632,OADMET-0004896
2023,OADMET-0003567,2,0.36363636363636365,548,OADMET-0001961
2025,OADMET-0005177,2,0.22784810126582278,2662,OADMET-0002821
2026,OADMET-0005851,2,0.32098765432098764,2263,OADMET-0005723
2035,OADMET-0005403,2,0.38235294117647056,1379,OADMET-0001145
2037,OADMET-0005691,2,0.3076923076923077,517,OADMET-0001587
2040,OADMET-0005684,2,0.4,2704,OADMET-0005463
2044,OADMET-0002703,2,0.39705882352941174,3665,OADMET-0005420
2047,OADMET-0005702,2,0.39705882352941174,2306,OADMET-0005921
2049,OADMET-0001466,2,0.5,3174,OADMET-0001473
2051,OADMET-0002613,2,0.2857142857142857,1226,OADMET-0001331
2054,OADMET-0002678,2,0.3048780487804878,1806,OADMET-0005060
2064,OADMET-0002333,2,0.38235294117647056,341,OADMET-0002055
2065,OADMET-0006061,2,0.325,89,OADMET-0002818
2066,OADMET-0001739,2,0.46875,4050,OADMET-0001612
2079,OADMET-0003790,2,0.33783783783783783,1796,OADMET-0003771
2089,OADMET-0003007,2,0.34375,2333,OADMET-0003265
2100,OADMET-0001625,2,0.42424242424242425,1473,OADMET-0001565
2101,OADMET-0002290,2,0.45454545454545453,1159,OADMET-0002093
2108,OADMET-0001461,2,0.34210526315789475,3396,OADMET-0001115
2112,OADMET-0002071,2,0.5,827,OADMET-0002056
2120,OADMET-0003521,2,0.515625,1189,OADMET-0003215
2124,OADMET-0002966,2,0.3625,524,OADMET-0001874
2126,OADMET-0004721,2,0.3188405797101449,1508,OADMET-0004372
2133,OADMET-0003594,2,0.32432432432432434,1001,OADMET-0003486
2137,OADMET-0004823,2,0.43478260869565216,4035,OADMET-0005734
2140,OADMET-0005884,2,0.43283582089552236,3487,OADMET-0002744
2145,OADMET-0001652,2,0.3333333333333333,2684,OADMET-0001788
2146,OADMET-0005521,2,0.3116883116883117,1843,OADMET-0002963
2147,OADMET-0004994,2,0.36764705882352944,1056,OADMET-0004724
2163,OADMET-0005615,2,0.3411764705882353,3099,OADMET-0001397
2165,OADMET-0002555,2,0.47761194029850745,1414,OADMET-0003361
2168,OADMET-0002208,2,0.4375,325,OADMET-0002194
2172,OADMET-0003225,2,0.5230769230769231,3199,OADMET-0002708
2174,OADMET-0001859,2,0.5892857142857143,51,OADMET-0001984
2175,OADMET-0006046,2,0.3170731707317073,3012,OADMET-0004101
2177,OADMET-0003328,2,0.2714285714285714,857,OADMET-0005572
2178,OADMET-0005863,2,0.37142857142857144,4042,OADMET-0001941
2179,OADMET-0003542,2,0.4666666666666667,1063,OADMET-0002283
2197,OADMET-0001231,2,0.3333333333333333,829,OADMET-0001920
2198,OADMET-0003466,2,0.42857142857142855,658,OADMET-0005616
2201,OADMET-0001193,2,0.2926829268292683,232,OADMET-0005502
2205,OADMET-0003596,2,0.35714285714285715,1321,OADMET-0001097
2208,OADMET-0002709,2,0.34782608695652173,962,OADMET-0003311
2211,OADMET-0005301,2,0.37037037037037035,2170,OADMET-0004294
2224,OADMET-0001566,2,0.559322033898305,309,OADMET-0004428
2227,OADMET-0005737,2,0.2972972972972973,2284,OADMET-0002562
2232,OADMET-0003018,2,0.3333333333333333,759,OADMET-0005448
2245,OADMET-0001539,2,0.2923076923076923,957,OADMET-0001694
2247,OADMET-0006052,2,0.26666666666666666,3399,OADMET-0004305
2250,OADMET-0001805,2,0.42424242424242425,1345,OADMET-0005442
2254,OADMET-0003803,2,0.17647058823529413,1892,OADMET-0004686
2257,OADMET-0004090,2,0.3709677419354839,3540,OADMET-0003963
2259,OADMET-0004764,2,0.27631578947368424,196,OADMET-0005961
2268,OADMET-0002742,2,0.527027027027027,182,OADMET-0003295
2270,OADMET-0005097,2,0.4166666666666667,585,OADMET-0003450
2271,OADMET-0003190,2,0.29411764705882354,912,OADMET-0001863
2280,OADMET-0003277,2,0.3230769230769231,3889,OADMET-0004726
2287,OADMET-0003588,2,0.30851063829787234,3370,OADMET-0002616
2310,OADMET-0003233,2,0.30666666666666664,662,OADMET-0003485
2314,OADMET-0003464,2,0.546875,1907,OADMET-0005770
2316,OADMET-0003194,2,0.325,2976,OADMET-0002605
2324,OADMET-0003969,2,0.40298507462686567,1818,OADMET-0005467
2325,OADMET-0005780,2,0.2535211267605634,517,OADMET-0001587
2326,OADMET-0001371,2,0.3125,1900,OADMET-0002752
2328,OADMET-0001584,2,0.34210526315789475,2477,OADMET-0001556
2332,OADMET-0006020,2,0.3287671232876712,208,OADMET-0003286
2334,OADMET-0001409,2,0.5333333333333333,723,OADMET-0001408
2346,OADMET-0003142,2,0.27692307692307694,1633,OADMET-0003616
2347,OADMET-0005576,2,0.32894736842105265,2711,OADMET-0002598
2357,OADMET-0003576,2,0.22641509433962265,3985,OADMET-0002078
2360,OADMET-0004238,2,0.3132530120481928,3434,OADMET-0003029
2362,OADMET-0003575,2,0.3235294117647059,226,OADMET-0005244
2364,OADMET-0002049,2,0.29411764705882354,2251,OADMET-0002108
2378,OADMET-0005105,2,0.3783783783783784,1171,OADMET-0004853
2384,OADMET-0003742,2,0.2926829268292683,729,OADMET-0002652
2388,OADMET-0001456,2,0.3783783783783784,3886,OADMET-0001458
2407,OADMET-0003577,2,0.38235294117647056,928,OADMET-0002662
2409,OADMET-0005825,2,0.3684210526315789,2740,OADMET-0005669
2411,OADMET-0005965,2,0.3333333333333333,3585,OADMET-0001274
2422,OADMET-0001220,2,0.35443037974683544,3093,OADMET-0002645
2427,OADMET-0005049,2,0.37681159420289856,2886,OADMET-0005260
2429,OADMET-0001117,2,0.3442622950819672,3230,OADMET-0001229
2431,OADMET-0004881,2,0.3230769230769231,2401,OADMET-0004890
2439,OADMET-0005568,2,0.4647887323943662,2095,OADMET-0005099
2443,OADMET-0005794,2,0.2753623188405797,2396,OADMET-0005645
2456,OADMET-0001496,2,0.3492063492063492,243,OADMET-0002745
2457,OADMET-0003284,2,0.32,1666,OADMET-0003255
2460,OADMET-0002308,2,0.4,981,OADMET-0002044
2463,OADMET-0001433,2,0.30864197530864196,3708,OADMET-0004859
2466,OADMET-0003425,2,0.2875,2766,OADMET-0005050
2475,OADMET-0004176,2,0.42857142857142855,3672,OADMET-0001676
2482,OADMET-0002541,2,0.4050632911392405,692,OADMET-0005055
2486,OADMET-0004767,2,0.4473684210526316,1570,OADMET-0004285
2487,OADMET-0001087,2,0.3150684931506849,4098,OADMET-0005668
2490,OADMET-0004925,2,0.44,771,OADMET-0001035
2493,OADMET-0005395,2,0.2777777777777778,3618,OADMET-0005944
2495,OADMET-0005763,2,0.3611111111111111,1113,OADMET-0005241
2502,OADMET-0005076,2,0.3559322033898305,1375,OADMET-0003705
2517,OADMET-0003481,2,0.5205479452054794,3093,OADMET-0002645
2519,OADMET-0005690,2,0.4603174603174603,3449,OADMET-0005784
2525,OADMET-0003611,2,0.39344262295081966,2725,OADMET-0005488
2530,OADMET-0005786,2,0.45454545454545453,1670,OADMET-0005756
2536,OADMET-0001947,2,0.4791666666666667,1603,OADMET-0002252
2541,OADMET-0005599,2,0.47692307692307695,626,OADMET-0004734
2550,OADMET-0003009,2,0.2714285714285714,3754,OADMET-0002679
2551,OADMET-0002961,2,0.38028169014084506,485,OADMET-0005211
2559,OADMET-0006062,2,0.29850746268656714,2333,OADMET-0003265
2560,OADMET-0004440,2,0.4507042253521127,2894,OADMET-0004976
2562,OADMET-0005998,2,0.35135135135135137,2111,OADMET-0005361
2573,OADMET-0002033,2,0.4909090909090909,1035,OADMET-0001933
2574,OADMET-0005113,2,0.3548387096774194,2522,OADMET-0003479
2578,OADMET-0005487,2,0.3770491803278688,333,OADMET-0003475
2587,OADMET-0006065,2,0.34210526315789475,4054,OADMET-0005450
2600,OADMET-0004510,2,0.4057971014492754,3319,OADMET-0001330
2605,OADMET-0005335,2,0.4098360655737705,1915,OADMET-0005710
2606,OADMET-0001260,2,0.30434782608695654,1142,OADMET-0005559
2614,OADMET-0005031,2,0.34375,378,OADMET-0005830
2617,OADMET-0001825,2,0.3493975903614458,770,OADMET-0005742
2623,OADMET-0001803,2,0.5068493150684932,2630,OADMET-0001573
2631,OADMET-0005674,2,0.2894736842105263,3437,OADMET-0001178
2647,OADMET-0001657,2,0.39436619718309857,1218,OADMET-0001586
2656,OADMET-0003400,2,0.34782608695652173,2884,OADMET-0001991
2658,OADMET-0003121,2,0.26582278481012656,1747,OADMET-0005828
2660,OADMET-0001301,2,0.42028985507246375,978,OADMET-0003373
2669,OADMET-0001234,2,0.4482758620689655,3642,OADMET-0003104
2687,OADMET-0006009,2,0.3717948717948718,483,OADMET-0001289
2700,OADMET-0005142,2,0.3026315789473684,3775,OADMET-0002781
2712,OADMET-0006042,2,0.35526315789473684,1788,OADMET-0003353
2714,OADMET-0001418,2,0.36470588235294116,2193,OADMET-0001419
2717,OADMET-0002104,2,0.38461538461538464,51,OADMET-0001984
2720,OADMET-0002279,2,0.574468085106383,376,OADMET-0001934
2730,OADMET-0001478,2,0.3176470588235294,2303,OADMET-0005331
2736,OADMET-0002921,2,0.45161290322580644,93,OADMET-0003044
2757,OADMET-0003057,2,0.3188405797101449,1392,OADMET-0001172
2763,OADMET-0000984,2,0.3333333333333333,290,OADMET-0004442
2765,OADMET-0004566,2,0.4852941176470588,2170,OADMET-0004294
2773,OADMET-0005721,2,0.39473684210526316,3457,OADMET-0005171
2774,OADMET-0002630,2,0.3076923076923077,2383,OADMET-0005038
2778,OADMET-0003199,2,0.3373493975903614,2959,OADMET-0003251
2788,OADMET-0005730,2,0.34146341463414637,2782,OADMET-0003211
2810,OADMET-0001336,2,0.391304347826087,1442,OADMET-0001305
2813,OADMET-0005116,2,0.3283582089552239,3354,OADMET-0001209
2816,OADMET-0001098,2,0.36585365853658536,444,OADMET-0005221
2827,OADMET-0001476,2,0.345679012345679,231,OADMET-0002968
2835,OADMET-0005617,2,0.4520547945205479,2248,OADMET-0005043
2838,OADMET-0001725,2,0.3466666666666667,2087,OADMET-0001579
2840,OADMET-0004990,2,0.3225806451612903,1738,OADMET-0005161
2842,OADMET-0000932,2,0.3472222222222222,1789,OADMET-0001284
2844,OADMET-0005783,2,0.39436619718309857,1302,OADMET-0005150
2852,OADMET-0006064,2,0.2948717948717949,2033,OADMET-0002760
2855,OADMET-0003569,2,0.3106796116504854,2300,OADMET-0003636
2858,OADMET-0002806,2,0.4155844155844156,2532,OADMET-0003157
2861,OADMET-0004847,2,0.42028985507246375,2077,OADMET-0005215
2862,OADMET-0001150,2,0.2727272727272727,1004,OADMET-0001081
2870,OADMET-0001628,2,0.43283582089552236,4050,OADMET-0001612
2875,OADMET-0001024,2,0.3972602739726027,2887,OADMET-0000980
2912,OADMET-0003014,2,0.22972972972972974,2830,OADMET-0003243
2919,OADMET-0004210,2,0.3333333333333333,3899,OADMET-0004439
2921,OADMET-0002294,2,0.4444444444444444,2874,OADMET-0004771
2922,OADMET-0000934,2,0.3157894736842105,1783,OADMET-0001343
2926,OADMET-0003884,2,0.5797101449275363,3362,OADMET-0002621
2931,OADMET-0001970,2,0.5853658536585366,1529,OADMET-0002147
2932,OADMET-0001212,2,0.36764705882352944,1177,OADMET-0003557
2939,OADMET-0002084,2,0.4,3349,OADMET-0003645
2958,OADMET-0001951,2,0.32653061224489793,941,OADMET-0002248
2983,OADMET-0001737,2,0.36363636363636365,3013,OADMET-0001746
3003,OADMET-0003270,2,0.3283582089552239,740,OADMET-0004725
3011,OADMET-0004129,2,0.42105263157894735,3357,OADMET-0001908
3014,OADMET-0001015,2,0.25333333333333335,100,OADMET-0002590
3016,OADMET-0001675,2,0.28125,3693,OADMET-0002564
3023,OADMET-0002158,2,0.41025641025641024,1629,OADMET-0002169
3027,OADMET-0001755,2,0.36,424,OADMET-0002930
3035,OADMET-0001175,2,0.3384615384615385,2554,OADMET-0002947
3037,OADMET-0003427,2,0.36507936507936506,3296,OADMET-0003159
3041,OADMET-0001049,2,0.3181818181818182,611,OADMET-0001053
3046,OADMET-0003090,2,0.345679012345679,3100,OADMET-0002749
3062,OADMET-0002869,2,0.46,758,OADMET-0001990
3065,OADMET-0005861,2,0.40298507462686567,826,OADMET-0001669
3066,OADMET-0003039,2,0.34615384615384615,2418,OADMET-0003230
3067,OADMET-0002759,2,0.3142857142857143,3389,OADMET-0005314
3073,OADMET-0001969,2,0.390625,1826,OADMET-0002100
3076,OADMET-0003553,2,0.31666666666666665,343,OADMET-0003620
3092,OADMET-0005319,2,0.39705882352941174,1445,OADMET-0005670
3106,OADMET-0002246,2,0.53125,1667,OADMET-0002240
3107,OADMET-0001818,2,0.39705882352941174,1700,OADMET-0001524
3126,OADMET-0002135,2,0.39473684210526316,235,OADMET-0002123
3127,OADMET-0004680,2,0.34210526315789475,1618,OADMET-0003391
3129,OADMET-0000979,2,0.3384615384615385,1667,OADMET-0002240
3130,OADMET-0003127,2,0.328125,4094,OADMET-0002829
3135,OADMET-0004713,2,0.2894736842105263,3056,OADMET-0005987
3136,OADMET-0002622,2,0.33766233766233766,3576,OADMET-0003216
3141,OADMET-0004205,2,0.34177215189873417,2258,OADMET-0005918
3142,OADMET-0003499,2,0.3783783783783784,292,OADMET-0003109
3148,OADMET-0001224,2,0.352112676056338,121,OADMET-0005966
3149,OADMET-0003415,2,0.2923076923076923,2670,OADMET-0003078
3159,OADMET-0004444,2,0.3333333333333333,2092,OADMET-0004237
3160,OADMET-0003422,2,0.4225352112676056,2094,OADMET-0005223
3165,OADMET-0003024,2,0.4666666666666667,2706,OADMET-0005888
3177,OADMET-0001626,2,0.28169014084507044,1668,OADMET-0001759
3178,OADMET-0003452,2,0.2857142857142857,1003,OADMET-0005639
3182,OADMET-0003000,2,0.34210526315789475,646,OADMET-0003413
3187,OADMET-0001581,2,0.4393939393939394,3089,OADMET-0001633
3196,OADMET-0004220,2,0.3611111111111111,4024,OADMET-0005364
3198,OADMET-0004837,2,0.53125,3501,OADMET-0004848
3213,OADMET-0002550,2,0.417910447761194,2339,OADMET-0003372
3218,OADMET-0005009,2,0.463768115942029,171,OADMET-0005808
3223,OADMET-0003010,2,0.55,3613,OADMET-0003112
3232,OADMET-0002028,2,0.45098039215686275,3403,OADMET-0002027
3242,OADMET-0003392,2,0.36363636363636365,2313,OADMET-0002142
3245,OADMET-0005498,2,0.4074074074074074,4002,OADMET-0005835
3246,OADMET-0003331,2,0.49295774647887325,922,OADMET-0002681
3248,OADMET-0001441,2,0.49333333333333335,977,OADMET-0001440
3255,OADMET-0005109,2,0.27941176470588236,2092,OADMET-0004237
3261,OADMET-0006081,2,0.29577464788732394,3806,OADMET-0002764
3262,OADMET-0005422,2,0.4393939393939394,2987,OADMET-0005871
3263,OADMET-0001316,2,0.3880597014925373,3582,OADMET-0001778
3270,OADMET-0004983,2,0.3076923076923077,4127,OADMET-0001913
3271,OADMET-0005586,2,0.4722222222222222,2911,OADMET-0002229
3277,OADMET-0001054,2,0.4426229508196721,3064,OADMET-0001262
3282,OADMET-0001635,2,0.36585365853658536,3726,OADMET-0001629
3286,OADMET-0002791,2,0.38461538461538464,1820,OADMET-0001495
3288,OADMET-0004590,2,0.38333333333333336,2981,OADMET-0001146
3297,OADMET-0001449,2,0.4666666666666667,2965,OADMET-0001450
3298,OADMET-0005608,2,0.3058823529411765,3147,OADMET-0003476
3300,OADMET-0002819,2,0.3108108108108108,1494,OADMET-0002801
3302,OADMET-0005911,2,0.3898305084745763,1839,OADMET-0002757
3311,OADMET-0004945,2,0.2602739726027397,1925,OADMET-0003088
3314,OADMET-0001810,2,0.37142857142857144,1389,OADMET-0001660
3317,OADMET-0001564,2,0.417910447761194,2848,OADMET-0001708
3320,OADMET-0002820,2,0.4444444444444444,969,OADMET-0003374
3324,OADMET-0004472,2,0.4716981132075472,865,OADMET-0001927
3330,OADMET-0005131,2,0.3561643835616438,332,OADMET-0002015
3334,OADMET-0001782,2,0.4126984126984127,40,OADMET-0001638
3335,OADMET-0002054,2,0.5862068965517241,341,OADMET-0002055
3338,OADMET-0005782,2,0.3181818181818182,1323,OADMET-0003163
3339,OADMET-0003565,2,0.25609756097560976,762,OADMET-0001013
3353,OADMET-0005179,2,0.3125,844,OADMET-0002596
3355,OADMET-0002650,2,0.4084507042253521,2558,OADMET-0002839
3359,OADMET-0002331,2,0.5434782608695652,3052,OADMET-0001895
3366,OADMET-0003045,2,0.40625,4047,OADMET-0003043
3367,OADMET-0003587,2,0.34328358208955223,3663,OADMET-0003589
3369,OADMET-0003355,2,0.5538461538461539,2689,OADMET-0002753
3375,OADMET-0003151,2,0.47058823529411764,1171,OADMET-0004853
3376,OADMET-0002179,2,0.4716981132075472,1712,OADMET-0002032
3380,OADMET-0004833,2,0.3037974683544304,3199,OADMET-0002708
3386,OADMET-0005768,2,0.323943661971831,2671,OADMET-0005096
3397,OADMET-0005646,2,0.3108108108108108,996,OADMET-0001574
3407,OADMET-0002834,2,0.31666666666666665,1876,OADMET-0002005
3410,OADMET-0001225,2,0.38235294117647056,1859,OADMET-0001213
3422,OADMET-0002852,2,0.29850746268656714,2042,OADMET-0004737
3423,OADMET-0001313,2,0.30666666666666664,1533,OADMET-0000971
3425,OADMET-0003320,2,0.2962962962962963,442,OADMET-0001051
3430,OADMET-0003829,2,0.3235294117647059,119,OADMET-0004263
3440,OADMET-0005011,2,0.3230769230769231,3579,OADMET-0002813
3441,OADMET-0003555,2,0.3333333333333333,783,OADMET-0003656
3444,OADMET-0002925,2,0.4583333333333333,3378,OADMET-0005652
3446,OADMET-0005328,2,0.4230769230769231,2754,OADMET-0005214
3447,OADMET-0004801,2,0.3582089552238806,1112,OADMET-0004413
3460,OADMET-0001069,2,0.35,2755,OADMET-0001345
3461,OADMET-0005128,2,0.45161290322580644,278,OADMET-0004712
3464,OADMET-0001211,2,0.26865671641791045,730,OADMET-0001971
3467,OADMET-0002259,2,0.5510204081632653,387,OADMET-0002042
3476,OADMET-0006073,2,0.30303030303030304,3946,OADMET-0004878
3484,OADMET-0003193,2,0.43283582089552236,2558,OADMET-0002839
3486,OADMET-0001166,2,0.41333333333333333,1694,OADMET-0001417
3488,OADMET-0005134,2,0.37333333333333335,500,OADMET-0004628
3490,OADMET-0005874,2,0.3442622950819672,454,OADMET-0001480
3503,OADMET-0005073,2,0.5,717,OADMET-0005595
3509,OADMET-0003639,2,0.5471698113207547,3916,OADMET-0003582
3513,OADMET-0003857,2,0.36923076923076925,673,OADMET-0005651
3520,OADMET-0003637,2,0.21428571428571427,321,OADMET-0002026
3523,OADMET-0004816,2,0.2597402597402597,3844,OADMET-0003231
3524,OADMET-0003612,2,0.2857142857142857,384,OADMET-0003756
3531,OADMET-0004797,2,0.33783783783783783,1463,OADMET-0001569
3542,OADMET-0003167,2,0.3188405797101449,3533,OADMET-0003253
3543,OADMET-0003162,2,0.4722222222222222,500,OADMET-0004628
3544,OADMET-0003714,2,0.37142857142857144,1172,OADMET-0005620
3549,OADMET-0001695,2,0.3050847457627119,832,OADMET-0001241
3550,OADMET-0002053,2,0.4864864864864865,3898,OADMET-0001924
3555,OADMET-0004741,2,0.2857142857142857,2582,OADMET-0002552
3584,OADMET-0000975,2,0.2676056338028169,994,OADMET-0001311
3601,OADMET-0005129,2,0.3516483516483517,889,OADMET-0005305
3617,OADMET-0001282,2,0.4,3561,OADMET-0001266
3619,OADMET-0005173,2,0.3424657534246575,2464,OADMET-0001968
3627,OADMET-0002964,2,0.42105263157894735,1597,OADMET-0004918
3631,OADMET-0005624,2,0.29411764705882354,1743,OADMET-0001242
3633,OADMET-0005852,2,0.36507936507936506,912,OADMET-0001863
3637,OADMET-0002537,2,0.4594594594594595,1689,OADMET-0003227
3639,OADMET-0004852,2,0.36585365853658536,251,OADMET-0003132
3641,OADMET-0004919,2,0.29577464788732394,907,OADMET-0003445
3645,OADMET-0002284,2,0.5,1503,OADMET-0001897
3647,OADMET-0004239,2,0.3448275862068966,2836,OADMET-0003406
3655,OADMET-0003702,2,0.24390243902439024,118,OADMET-0002073
3657,OADMET-0001981,2,0.4032258064516129,3475,OADMET-0001404
3664,OADMET-0005292,2,0.48484848484848486,922,OADMET-0002681
3668,OADMET-0003386,2,0.29411764705882354,1508,OADMET-0004372
3681,OADMET-0003220,2,0.43243243243243246,304,OADMET-0005802
3688,OADMET-0005790,2,0.40789473684210525,1466,OADMET-0005986
3691,OADMET-0003408,2,0.32857142857142857,328,OADMET-0003409
3695,OADMET-0002736,2,0.4594594594594595,1280,OADMET-0004916
3700,OADMET-0005276,2,0.4057971014492754,1806,OADMET-0005060
3702,OADMET-0003692,2,0.4098360655737705,1796,OADMET-0003771
3714,OADMET-0005614,2,0.4305555555555556,1432,OADMET-0002586
3734,OADMET-0001613,2,0.48333333333333334,3013,OADMET-0001746
3735,OADMET-0002795,2,0.38961038961038963,472,OADMET-0002843
3759,OADMET-0003080,2,0.3620689655172414,3111,OADMET-0002994
3761,OADMET-0003781,2,0.2112676056338028,2529,OADMET-0001168
3768,OADMET-0005657,2,0.3333333333333333,150,OADMET-0002814
3770,OADMET-0001583,2,0.37681159420289856,177,OADMET-0001718
3772,OADMET-0003349,2,0.2804878048780488,3404,OADMET-0005706
3780,OADMET-0006069,2,0.4,3511,OADMET-0001752
3784,OADMET-0003690,2,0.2777777777777778,2961,OADMET-0005820
3793,OADMET-0002682,2,0.3026315789473684,3034,OADMET-0006068
3795,OADMET-0000987,2,0.29577464788732394,533,OADMET-0001127
3797,OADMET-0001270,2,0.3783783783783784,1317,OADMET-0001153
3828,OADMET-0002096,2,0.3076923076923077,161,OADMET-0002095
3831,OADMET-0002256,2,0.5,786,OADMET-0001994
3833,OADMET-0006025,2,0.3968253968253968,317,OADMET-0002987
3837,OADMET-0002870,2,0.36619718309859156,3558,OADMET-0000970
3852,OADMET-0002958,2,0.3424657534246575,1788,OADMET-0003353
3854,OADMET-0002675,2,0.3287671232876712,959,OADMET-0003379
3858,OADMET-0003056,2,0.2987012987012987,3395,OADMET-0005362
3881,OADMET-0001318,2,0.3559322033898305,1876,OADMET-0002005
3888,OADMET-0005838,2,0.3103448275862069,2780,OADMET-0005165
3894,OADMET-0003154,2,0.25,4088,OADMET-0003435
3907,OADMET-0002099,2,0.4411764705882353,341,OADMET-0002055
3908,OADMET-0001038,2,0.3333333333333333,1919,OADMET-0000955
3913,OADMET-0001446,2,0.55,3616,OADMET-0001448
3936,OADMET-0005087,2,0.3472222222222222,3850,OADMET-0005371
3940,OADMET-0001462,2,0.375,2833,OADMET-0005475
3951,OADMET-0002995,2,0.359375,3237,OADMET-0003246
3952,OADMET-0004846,2,0.29577464788732394,1552,OADMET-0002715
3956,OADMET-0001686,2,0.3404255319148936,3756,OADMET-0003539
3960,OADMET-0004978,2,0.4411764705882353,3659,OADMET-0005695
3962,OADMET-0001072,2,0.44776119402985076,1234,OADMET-0005057
3967,OADMET-0005791,2,0.3108108108108108,3528,OADMET-0003489
3977,OADMET-0003527,2,0.37681159420289856,1785,OADMET-0004313
3992,OADMET-0003306,2,0.4142857142857143,1286,OADMET-0005024
3996,OADMET-0001161,2,0.3380281690140845,533,OADMET-0001127
4004,OADMET-0005205,2,0.3333333333333333,3808,OADMET-0004040
4007,OADMET-0001932,2,0.5675675675675675,1786,OADMET-0002191
4010,OADMET-0002119,2,0.42105263157894735,1678,OADMET-0002174
4017,OADMET-0004902,2,0.29577464788732394,2980,OADMET-0005383
4019,OADMET-0001453,2,0.4666666666666667,1204,OADMET-0001452
4021,OADMET-0005673,2,0.3181818181818182,3794,OADMET-0002699
4022,OADMET-0003827,2,0.3116883116883117,1087,OADMET-0000978
4026,OADMET-0005597,2,0.4,1041,OADMET-0003610
4036,OADMET-0002704,2,0.3068181818181818,1692,OADMET-0003247
4043,OADMET-0003133,2,0.32051282051282054,633,OADMET-0004716
4044,OADMET-0001716,2,0.391304347826087,740,OADMET-0004725
4046,OADMET-0004719,2,0.3392857142857143,1404,OADMET-0003117
4051,OADMET-0001005,2,0.41379310344827586,1065,OADMET-0002125
4057,OADMET-0005649,2,0.3333333333333333,388,OADMET-0005327
4066,OADMET-0001748,2,0.32432432432432434,3013,OADMET-0001746
4068,OADMET-0003529,2,0.296875,3687,OADMET-0002553
4069,OADMET-0003648,2,0.25609756097560976,3620,OADMET-0005427
4070,OADMET-0002014,2,0.41304347826086957,3018,OADMET-0002182
4075,OADMET-0003001,2,0.37662337662337664,525,OADMET-0003389
4084,OADMET-0001149,2,0.39436619718309857,2884,OADMET-0001991
4086,OADMET-0001376,2,0.5342465753424658,3269,OADMET-0001385
4089,OADMET-0002876,2,0.36585365853658536,1280,OADMET-0004916
4095,OADMET-0005387,2,0.3194444444444444,3654,OADMET-0005841
4106,OADMET-0006059,2,0.3492063492063492,1742,OADMET-0002040
4113,OADMET-0002070,2,0.4375,2276,OADMET-0001999
4117,OADMET-0001388,2,0.28865979381443296,3961,OADMET-0006039
4130,OADMET-0000982,2,0.39344262295081966,2590,OADMET-0001230
1,OADMET-0005789,3,0.30434782608695654,1333,OADMET-0004699
5,OADMET-0003066,3,0.3142857142857143,4047,OADMET-0003043
6,OADMET-0005495,3,0.3142857142857143,1738,OADMET-0005161
9,OADMET-0002946,3,0.352112676056338,263,OADMET-0001791
22,OADMET-0003626,3,0.35294117647058826,1421,OADMET-0002066
43,OADMET-0003769,3,0.21649484536082475,3700,OADMET-0005276
49,OADMET-0006004,3,0.35714285714285715,844,OADMET-0002596
57,OADMET-0005315,3,0.375,3973,OADMET-0002323
58,OADMET-0003560,3,0.2708333333333333,3577,OADMET-0002324
63,OADMET-0003748,3,0.4,501,OADMET-0002183
66,OADMET-0002228,3,0.5384615384615384,2935,OADMET-0002212
69,OADMET-0003434,3,0.30864197530864196,3348,OADMET-0005903
73,OADMET-0005441,3,0.423728813559322,2726,OADMET-0005092
76,OADMET-0005367,3,0.38095238095238093,836,OADMET-0002863
83,OADMET-0003083,3,0.32857142857142857,1811,OADMET-0001059
86,OADMET-0003281,3,0.43243243243243246,1652,OADMET-0005635
89,OADMET-0002818,3,0.43478260869565216,1880,OADMET-0002817
92,OADMET-0005804,3,0.4098360655737705,3489,OADMET-0005932
111,OADMET-0001684,3,0.34375,3107,OADMET-0001818
114,OADMET-0005817,3,0.288135593220339,527,OADMET-0001870
121,OADMET-0005966,3,0.421875,1948,OADMET-0005257
127,OADMET-0001500,3,0.4166666666666667,1997,OADMET-0001681
128,OADMET-0001090,3,0.30303030303030304,3107,OADMET-0001818
132,OADMET-0005000,3,0.4426229508196721,44,OADMET-0002948
136,OADMET-0003832,3,0.4266666666666667,190,OADMET-0004794
139,OADMET-0005829,3,0.35135135135135137,2241,OADMET-0001498
141,OADMET-0001488,3,0.2839506172839506,964,OADMET-0001132
142,OADMET-0003914,3,0.38028169014084506,1564,OADMET-0003165
143,OADMET-0004958,3,0.273972602739726,3157,OADMET-0005312
149,OADMET-0003319,3,0.25,1422,OADMET-0003198
161,OADMET-0002095,3,0.45454545454545453,3468,OADMET-0002097
169,OADMET-0005178,3,0.35384615384615387,1255,OADMET-0005175
170,OADMET-0002556,3,0.35384615384615387,3653,OADMET-0001058
178,OADMET-0000966,3,0.5,198,OADMET-0000936
201,OADMET-0001004,3,0.2647058823529412,1477,OADMET-0005457
