budget,fold,record_id,smiles,y_true,native,head_only,head_plus_lora,weight,fit_similarity,budget_similarity,nearest_fit_id,nearest_fit_smiles,nearest_fit_y,MW,heavy_atoms,cLogP,TPSA,rings,rotatable,formal_charge,nonamide_amine,carboxylic_acid,MW_lt200,pEC50_lt4
100,2,nesso_6a451782ece6c823e17d,NS(=O)(=O)c1cccc(N2CC(C(=O)N3CCc4ccc(Cl)cc43)CC2=O)c1,4.29,4.866199493408203,4.797192096710205,4.826127052307129,4.504504504504505,0.2631578947368421,0.2631578947368421,nesso_8da8c70260852b2529a2,NS(=O)(=O)c1sccc1CNC1Cc2ccc(Cl)cc2C1,5.14,419.8900000000001,28,1.9296000000000002,100.78,4,3,0,False,False,False,False
100,2,nesso_6a513ad86737c84947e6,NCc1ccccc1Cl,2.64,4.440840721130371,2.585556507110596,2.444182872772217,1.9047619047619049,0.175438596491228,0.175438596491228,nesso_237acec0863c39e6c01d,O=C1N(CCc2c[nH]c3c(Cl)cccc23)C(=O)C23CC(CN12)C3,5.18,141.60099999999997,9,1.7987,26.02,1,1,0,True,False,True,True
100,2,nesso_6adf9c047bb89f5f9024,CCN(CC)CCN,2.01,4.830620288848877,4.510076522827148,4.208169460296631,1.639344262295082,0.1944444444444444,0.2222222222222222,nesso_2fd99b7e6c68857206d2,CCN(CC)CC(=O)Nc1c(C)cccc1C,3.13,116.20800000000001,8,0.28690000000000004,29.259999999999998,0,4,0,True,False,True,True
100,2,nesso_6af3b487b57a75cba38c,C=CC(=O)N(CC)CC(=O)N1CCCN(S(=O)(=O)c2ccc(Cl)s2)CC1,4.67,5.131772994995117,5.044695854187012,5.014121055603027,10.0,0.2658227848101265,0.2658227848101265,nesso_07c0489d67ccecf78276,CC1(C)CCCN1C(=O)Cn1cc(-c2ccc(Cl)s2)nn1,5.38,419.95600000000013,26,1.6590000000000003,78.0,2,6,0,False,False,False,False
100,2,nesso_6bf94758a70cc697eb2f,COc1ccc(OC(F)(F)F)c(C(=O)Nc2cc3c(cc2C)OCO3)c1,5.13,5.308355331420898,5.096132278442383,5.08089542388916,10.0,0.2352941176470588,0.2352941176470588,nesso_bfb01c9359a7069d6838,COc1ccc(NC(=O)CCCn2cncn2)cc1NC(=O)c1ccco1,3.6,369.29500000000013,26,3.8832200000000023,66.02000000000001,3,4,0,False,False,False,False
100,2,nesso_6c1ed49a07d878a5b6ca,Cc1cc(NC(=O)NCc2ccc(S(N)(=O)=O)cc2)n(C2CCCC2)n1,3.71,4.850066661834717,4.579631328582764,4.123049259185791,5.46448087431694,0.2352941176470588,0.2352941176470588,nesso_e30a6061557ae0e25b63,COc1cccc(C2(NC(=O)NCc3c4c(nn3C)CCCC4)CCC2)c1,5.17,377.4700000000002,26,2.2757199999999997,119.11,3,5,0,False,False,False,True
100,2,nesso_6c6327c4462758aa66e8,COc1ccccc1C1CCN(C(=O)c2nccc3cccnc23)C1,5.64,4.908568382263184,4.697036266326904,4.726820945739746,10.0,0.253012048192771,0.253012048192771,nesso_5e2b95e76840b53c28f5,CCOc1cn(-c2ccccc2)nc1C(=O)N1CCN(c2nc(C)cs2)CC1,4.38,333.391,25,3.2681000000000022,55.32,4,3,0,False,False,False,False
100,2,nesso_6c753e8b13e1230a3df4,CCOc1c(CN(C)Cc2nc(C(N)=O)no2)cccc1OC,3.35,4.54638671875,4.241570472717285,3.9948654174804688,5.347593582887701,0.2209302325581395,0.28,nesso_71dc3492cbc53c2a0e74,CCCc1nc(C(C)(C)NC(=O)c2cccc(-c3ncn[nH]3)c2)no1,4.59,320.34900000000005,23,1.2077999999999995,103.71,2,8,0,True,False,False,True
100,2,nesso_6cd470003452f66c649d,CCOc1cccc(CC(=O)NC2CCCOc3ccccc32)n1,5.06,4.762843132019043,4.559669017791748,4.497858047485352,10.0,0.2307692307692307,0.3333333333333333,nesso_0fcc744413a8674cb854,COC1CCCN(CC(=O)Nc2ccccc2C(C)C)CC1,5.01,326.39599999999996,24,3.052900000000001,60.45,3,5,0,False,False,False,False
100,2,nesso_6d69453ada3896e5eaac,O=C(CN1CCOCC1)Nc1nc2ccc([N+](=O)[O-])cc2s1,2.97,4.903620719909668,4.658718109130859,4.633795738220215,3.03951367781155,0.2337662337662337,0.2337662337662337,nesso_0fcc744413a8674cb854,COC1CCCN(CC(=O)Nc2ccccc2C(C)C)CC1,5.01,322.34600000000006,22,1.4752,97.6,3,4,0,True,False,False,True
100,2,nesso_6d76723ec07f45f11662,CCc1noc(C)c1CN1C(=O)c2ccccc2C(C)C1=O,6.14,5.036077976226807,4.68520450592041,4.81181001663208,10.0,0.2413793103448276,0.2413793103448276,nesso_327a2e570542357dc676,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,4.35,298.34200000000004,22,2.831520000000001,63.410000000000004,3,3,0,False,False,False,False
100,2,nesso_6d7dcce2a0836076a57e,Cn1nc(C(=O)NC2(c3ccc(Cl)cc3)CCOCC2)cc1C1CC1,5.25,5.000365734100342,4.762646198272705,4.935866832733154,9.174311926605505,0.253012048192771,0.253012048192771,nesso_e30a6061557ae0e25b63,COc1cccc(C2(NC(=O)NCc3c4c(nn3C)CCCC4)CCC2)c1,5.17,359.8570000000002,25,3.3866000000000023,56.150000000000006,4,4,0,False,False,False,False
100,2,nesso_6da8da4a2fa9490c58b0,O=C(NCc1nc(C2CCCCC2)no1)c1cc(=O)n(-c2ccccc2)[nH]1,3.61,4.947389602661133,4.576016902923584,4.502915382385254,5.813953488372094,0.2272727272727272,0.25,nesso_d3c448ca7edaa0ce3cf0,O=C(NCc1cc(-c2ccco2)on1)[C@H]1CNC[C@@H](C(=O)N2CCOCC2)C1,3.44,367.409,27,2.5263,105.81,4,5,0,False,False,False,True
100,2,nesso_6e76e22b850fc105b689,COc1ccc2ncn(CCc3n[nH]c(N)n3)c(=O)c2c1,3.15,4.617136001586914,4.19534969329834,3.8155863285064697,3.802281368821293,0.2117647058823529,0.2117647058823529,nesso_a9faed1087064ea69b11,Cn1cnc2ccc(C(=O)Nc3cccc(CSc4ccccn4)c3)nc21,4.59,286.295,21,0.3480999999999998,111.71000000000001,3,4,0,True,False,False,True
100,2,nesso_6ee4defca44f9b71acc8,COc1cccc(OC)c1C(=O)O,2.13,4.040403842926025,2.443323373794556,1.9583520889282229,1.680672268907563,0.2203389830508474,0.2407407407407407,nesso_48a07f811af2dec6f566,COc1cc(C(=O)NCCN2CCc3sccc3C2)ccc1C,4.67,182.17499999999998,13,1.402,55.760000000000005,1,3,0,False,True,True,True
100,2,nesso_6ee786f88012b72464c2,O=C(Nc1ccc(Cl)cc1)C1CCCNC1,3.01,4.500988006591797,4.062455177307129,3.7910354137420654,4.62962962962963,0.2054794520547945,0.2054794520547945,nesso_d3c448ca7edaa0ce3cf0,O=C(NCc1cc(-c2ccco2)on1)[C@H]1CNC[C@@H](C(=O)N2CCOCC2)C1,3.44,238.71799999999996,16,2.2781000000000002,41.13,2,2,0,True,False,False,True
100,2,nesso_6ee95a1f15aa3d88c613,CC(C)(C)C1(CNC(=O)c2cccc(Br)c2Cl)CCNC1,5.015000000000001,4.762538433074951,4.447283744812012,4.260087966918945,10.0,0.2297297297297297,0.2297297297297297,nesso_d0ccf6a88e48456e259f,O=C(NCC1(C2(O)CCC2)CC1)c1ncc(C(F)(F)F)cc1Cl,4.86,373.7220000000002,21,3.858100000000002,41.13,2,3,0,True,False,False,False
100,2,nesso_6f266b2c3f7d35c065d7,Nc1ncc([N+](=O)[O-])s1,1.79,4.309014320373535,3.57139539718628,3.144392490386963,1.7699115044247788,0.1320754716981132,0.25,nesso_3d6e36b1fe7705fccc49,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,3.29,145.143,9,0.6335,82.05,1,1,0,True,False,True,True
100,2,nesso_6fad9d532f195b43880e,COc1ccccc1-n1c(SCC(=O)O)nnc1C1CCOCC1,2.39,5.036844253540039,4.657585620880127,4.629751682281494,2.314814814814815,0.2413793103448276,0.2413793103448276,nesso_92fdca2359c213867887,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,349.4120000000002,24,2.3466000000000005,86.47,3,6,0,False,True,False,True
100,2,nesso_708d37f43d79676959af,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,4.67,4.74708366394043,4.429175853729248,4.054450988769531,9.708737864077673,0.2456140350877192,0.2456140350877192,nesso_327a2e570542357dc676,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,4.35,378.5160000000001,28,3.173300000000001,32.78,4,6,0,True,False,False,False
100,2,nesso_71178b8faefeb0aa3116,C=CC(=O)N1CC2(CCC(CNC(=O)C(C)Oc3ccc(C)cc3C)O2)C1,4.52,5.207657337188721,5.108407497406006,5.093964099884033,10.0,0.2111111111111111,0.2134831460674157,nesso_6cd853fd80d86edb48c0,CCCC1(COC)CCCN1C(=O)N[C@@H](C)c1cccc(O)c1,5.63,372.46500000000015,27,2.1329399999999987,67.87,3,6,0,False,False,False,False
100,2,nesso_71f2f62651078e0f157f,Cc1[nH]c2ccccc2c1CCN,4.15,4.562771797180176,4.049822807312012,3.811180591583252,4.149377593360996,0.2372881355932203,0.2372881355932203,nesso_8786101bf6b9030fa01a,CO[C@H]1C[C@H](CNC(=O)Nc2c(-c3ccccc3)[nH]c3ccccc23)C1,4.85,174.24699999999993,13,1.9775199999999997,41.81,2,2,0,True,False,True,False
100,2,nesso_7263a0b15df5d9e9f902,Cc1cc(Cl)cc(C(=O)N(C(C)CS(C)(=O)=O)C2CC2)c1,5.33,4.847451210021973,4.373563766479492,4.232188701629639,10.0,0.2465753424657534,0.2465753424657534,nesso_2c9731bf3675d7fdf404,CC(CS(C)(=O)=O)c1nc(C2(c3cccc(Cl)c3)CCC2)no1,5.48,329.8490000000001,21,2.6861200000000007,54.45,2,5,0,False,False,False,False
100,2,nesso_72ce718d8fe151198e5d,CCOc1ccccc1CN(C)S(=O)(=O)CC1CCCO1,4.72,4.903409004211426,4.486563682556152,4.4376959800720215,7.352941176470588,0.2409638554216867,0.25,nesso_92fdca2359c213867887,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,313.4190000000001,21,2.0259,55.84,2,7,0,False,False,False,False
100,2,nesso_72da1b6202700cb38901,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,3.54,4.716745853424072,4.338593482971191,4.249911308288574,4.11522633744856,0.1639344262295081,0.1639344262295081,nesso_0fcc744413a8674cb854,COC1CCCN(CC(=O)Nc2ccccc2C(C)C)CC1,5.01,268.27299999999997,19,-2.708299999999996,98.82,2,3,0,True,False,False,True
100,2,nesso_72e853722af3257db85f,O=C(CCC1CCNCC1)Nc1ccc(-n2ccnc2)cc1,3.16,4.675540447235107,4.415651321411133,4.248896598815918,3.333333333333333,0.25,0.25,nesso_37425d40ea4229ae34c3,Cc1nn(C)c(C)c1CCC(=O)Nc1ccc(Oc2nnn[nH]2)cc1,2.44,298.39000000000004,22,2.590600000000001,58.95,3,5,0,True,False,False,True
100,2,nesso_732efaa557dfa8a373c8,Cc1ccc(CSc2nnc(-c3ccccn3)n2Cc2ccco2)cc1Br,5.79,5.578243732452393,5.470081329345703,5.357713222503662,10.0,0.2247191011235955,0.2247191011235955,nesso_a9faed1087064ea69b11,Cn1cnc2ccc(C(=O)Nc3cccc(CSc4ccccn4)c3)nc21,4.59,441.35400000000016,27,5.344620000000003,56.74,4,6,0,False,False,False,False
100,2,nesso_73a1e21ab571a11b9b5b,COc1ccc(C(=O)N2CCN(CC(=O)N3CCOCC3)CC2)cc1,1.84,4.728716850280762,4.519423484802246,4.257867813110352,1.7452006980802794,0.2727272727272727,0.2727272727272727,nesso_92fdca2359c213867887,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,347.41500000000013,25,0.31180000000000097,62.32000000000001,3,4,0,True,False,False,True
100,2,nesso_73e8d120e4c5f14f1a94,O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccc([N+](=O)[O-])cc1,5.66,4.75094747543335,4.207155227661133,3.927270412445069,10.0,0.225,0.225,nesso_ed8fa59931315649efd2,Cc1nn(-c2ccccc2)cc1NC(=O)c1cc2c(C(F)(F)F)cc(=O)[nH]c2o1,5.8100000000000005,384.39500000000015,29,4.699800000000002,90.06,4,5,0,False,False,False,False
100,2,nesso_7460e5c6ed271a8aecec,C=C(C)CN(Cc1ccccc1)C(=O)C(=O)Nc1ccc2c(c1)C(=O)NCC2,4.81,5.002069473266602,4.849208831787109,4.810831546783447,7.194244604316546,0.2,0.2,nesso_a9faed1087064ea69b11,Cn1cnc2ccc(C(=O)Nc3cccc(CSc4ccccn4)c3)nc21,4.59,377.44400000000013,28,2.5159000000000002,78.51,3,5,0,False,False,False,False
100,2,nesso_74755e9ae6faa6261df3,CCCOc1ccc(Cl)cc1NC(C)c1nc(C(C)C)no1,5.28,5.414408206939697,4.932832717895508,4.996907711029053,10.0,0.3142857142857143,0.3142857142857143,nesso_9ea35afbd018673f2c2b,CC(C)c1noc(C(C)NC(=O)Cc2c[nH]c(=O)n(C)c2=O)n1,2.73,323.82400000000007,22,4.8083000000000045,60.18,2,7,0,True,False,False,False
100,2,nesso_74e8b2ae520d684d11f2,COc1ccc2cc(C(=O)O)[nH]c2c1,2.88,4.600096702575684,3.986553430557251,3.834110975265503,2.941176470588235,0.2063492063492063,0.2063492063492063,nesso_8786101bf6b9030fa01a,CO[C@H]1C[C@H](CNC(=O)Nc2c(-c3ccccc3)[nH]c3ccccc23)C1,4.85,191.186,14,1.8746999999999998,62.32,2,2,0,False,True,True,True
100,2,nesso_74fbbe7d6faf6de17987,O=C(NCCc1ccc2c(c1)CCO2)N1CC2(CCC2)C1C1CCOCC1,4.93,5.4048566818237305,5.516108512878418,5.748138427734375,8.064516129032258,0.2674418604651162,0.2674418604651162,nesso_33eeb21d7d8e89cb4be8,COc1ccc(CCNC(=O)c2cc3c(s2)-c2ccccc2OC3)cc1OC,5.18,370.4930000000002,27,3.154700000000002,50.8,5,4,0,False,False,False,False
100,2,nesso_758d1e39b2cffdc948cf,COc1ccc(-c2nc(C)c(C(C)NC(=O)NCc3c[nH]nc3C)s2)cc1,4.37,5.11615514755249,5.177421569824219,5.011194705963135,6.849315068493151,0.2558139534883721,0.2558139534883721,nesso_b40c2dcb3e4d8b4ad2df,Cc1nc(-c2c(C)noc2C)sc1C(=O)Nc1cccc(-c2cn[nH]c2)c1,4.53,385.49300000000005,27,3.7190400000000015,91.92999999999999,3,6,0,False,False,False,False
100,2,nesso_75e737825a216f047b83,Cc1ccc(C(=O)O)cc1,1.98,4.283025741577148,3.208951473236084,2.943826675415039,1.597444089456869,0.2105263157894736,0.2105263157894736,nesso_2fd99b7e6c68857206d2,CCN(CC)CC(=O)Nc1c(C)cccc1C,3.13,136.15,10,1.69322,37.3,1,1,0,False,True,True,True
100,2,nesso_770fc490bab7f751d084,Cc1ccnc2nc(C(=O)N(Cc3ccco3)C3CCCC3)nn12,4.42,4.982410907745361,4.732630729675293,4.954771041870117,4.366812227074235,0.2209302325581395,0.2209302325581395,nesso_c344f6ef0195bbc54067,Cn1ncc(C(=O)N(Cc2ccccc2)C2CCCC2(C)C)c1C#N,5.975,325.3720000000001,24,2.6107200000000006,76.53,4,4,0,False,False,False,False
100,2,nesso_7722b1ac442db342c9cd,COc1ccc(CCCC(=O)O)cc1,2.82,4.556493282318115,4.171370983123779,3.8801965713500977,3.215434083601286,0.208955223880597,0.2166666666666666,nesso_33eeb21d7d8e89cb4be8,COc1ccc(CCNC(=O)c2cc3c(s2)-c2ccccc2OC3)cc1OC,5.18,194.23000000000002,14,2.1025,46.53,1,5,0,False,True,True,True
100,2,nesso_774bf1f58abf921f8505,Cc1cc(C)cc(N(CCC#N)C(=O)c2cn3ncccc3n2)c1,5.43,4.738204956054688,4.403974533081055,4.19333553314209,10.0,0.2195121951219512,0.2195121951219512,nesso_c344f6ef0195bbc54067,Cn1ncc(C(=O)N(Cc2ccccc2)C2CCCC2(C)C)c1C#N,5.975,319.36800000000005,24,2.906620000000001,74.29,3,4,0,False,False,False,False
100,2,nesso_7751227a61bf4cbde327,C=CC(=O)N(CC)CC(=O)N1CCCC1c1nc(-c2ccccc2Cl)c[nH]1,4.56,4.934670448303223,4.668609619140625,4.613530158996582,10.0,0.2197802197802197,0.2197802197802197,nesso_53e87d5ba95359306edb,O=C(Nc1nccs1)C1CCCN1C(=O)CCc1ccccc1O,4.6,386.88300000000004,27,3.4281000000000024,69.30000000000001,3,6,0,False,False,False,False
100,2,nesso_7757532381cd373218e3,COc1ccc(-c2cccc(C(=O)N(C)C3CCCCC3)c2)cc1CO,4.84,5.464767932891846,5.300274848937988,5.196022987365723,10.0,0.2804878048780488,0.2804878048780488,nesso_92fdca2359c213867887,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,353.4620000000001,26,4.259200000000004,49.769999999999996,3,5,0,False,False,False,False
100,2,nesso_78225055b2f2040f2bc1,COc1ccc(-n2c(SCc3cc(C)no3)nc3ccccc3c2=O)cc1,5.11,5.221262454986572,4.834027290344238,4.757912635803223,10.0,0.2236842105263158,0.2236842105263158,nesso_99fa763ec305f837f772,Cc1cc(CN2CCC(c3nnc[nH]3)CC2)on1,2.69,379.4410000000001,27,3.9830200000000024,70.15,4,5,0,False,False,False,False
100,2,nesso_78533be6aea944ccffaa,C[C@@H]1CCNC[C@@H]1N(C)c1ncnc2[nH]ccc12,1.91,4.505316257476807,4.082429885864258,3.795139789581299,1.6750418760469012,0.1857142857142857,0.1857142857142857,nesso_0eae8fa70bc930c93fd7,CCc1ccc(C(O)CNc2ncnc3[nH]ncc23)cc1,1.74,245.33,18,1.3920999999999994,56.839999999999996,3,2,0,True,False,False,True
100,2,nesso_785ba4522de95cb20683,Cc1cccc(S(=O)(=O)Nc2cccc(N3CCNC3=O)c2C)c1,5.09,4.960382461547852,4.88627290725708,4.738072395324707,6.410256410256411,0.2424242424242424,0.2424242424242424,nesso_70836842ca1d9b3b9809,O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,3.28,345.42400000000015,24,2.633840000000001,78.51,3,4,0,False,False,False,False
100,2,nesso_7930411ee4d0e706a953,O=C(c1cccc(NCc2cc(O)cc(Cl)c2)c1)N1CCOCC1,4.4,4.992934703826904,4.56348991394043,4.500423431396484,4.545454545454546,0.2625,0.2625,nesso_d3c448ca7edaa0ce3cf0,O=C(NCc1cc(-c2ccco2)on1)[C@H]1CNC[C@@H](C(=O)N2CCOCC2)C1,3.44,346.8140000000002,24,3.1301000000000014,61.8,3,4,0,True,False,False,False
100,2,nesso_79681f8705183feb02b9,CCOc1ccc(-c2cc(CCCC(=O)Nc3cc(C)cc(C)c3)no2)cc1,4.41,4.943913459777832,4.730242729187012,4.613621711730957,7.246376811594202,0.2625,0.2625,nesso_37425d40ea4229ae34c3,Cc1nn(C)c(C)c1CCC(=O)Nc1ccc(Oc2nnn[nH]2)cc1,2.44,378.47200000000004,28,5.318540000000004,64.36,3,8,0,False,False,False,False
100,2,nesso_7a14b397784ff4f3cf79,CC1Cc2ccccc2N1C(=O)c1cc2ccccc2c(=O)n1C,5.4,5.072597980499268,4.600615978240967,4.5918707847595215,9.433962264150944,0.2337662337662337,0.2337662337662337,nesso_c35edf7ffdb11eb9893a,CC1CN(c2cccc(F)c2)CCN1C(=O)c1ccccc1-n1ccnn1,4.51,318.37600000000003,24,3.129900000000002,42.31,4,1,0,False,False,False,False
100,2,nesso_7a57fc72549f1aca2344,O=C(O)c1ccc(I)cc1,3.18,4.6331787109375,4.082586288452148,4.001951217651367,3.460207612456748,0.2307692307692307,0.2307692307692307,nesso_7f9f96c7fefb3f1a6132,O=C(Nc1ccccc1C(=O)O)c1ccco1,3.13,248.019,10,1.9893999999999998,37.3,1,1,0,False,True,False,True
100,2,nesso_7ac67e8d084753c88cdf,Cc1oc2ccccc2c1C(=O)N1CCC(Cc2nc3ccccc3[nH]2)CC1,4.57,5.015791893005371,4.857334136962891,4.652328968048096,4.405286343612334,0.2790697674418604,0.2790697674418604,nesso_751c3cb7c18861dc17fd,O=C(c1ccc2cc[nH]c2c1)N1CCC(Cc2nncn2Cc2ccccc2)C1,4.11,373.4560000000001,28,4.712420000000003,62.13,5,3,0,False,False,False,False
100,2,nesso_7b223b3408fe2e28449d,CC(c1cc2ccccc2o1)N(C)C(=O)c1cn(C)nc1C(C)(C)C,4.49,5.342083930969238,4.985475063323975,5.122363090515137,3.861003861003861,0.2325581395348837,0.2325581395348837,nesso_92fdca2359c213867887,COc1ccc(C(=O)N(C)C(C)Cc2ccccc2C)cc1S(=O)(=O)N1CCOCC1,5.76,339.4390000000001,25,4.297000000000003,51.27,3,3,0,False,False,False,False
100,2,nesso_7b4d7b8dc43402f3bad5,CC(C)(C(=O)NCCc1nccc(C(F)(F)F)n1)c1ccccc1,5.23,4.912251949310303,4.777317047119141,4.937295913696289,10.0,0.2236842105263158,0.2236842105263158,nesso_239519ba05f5ed2e37ab,CC1CCCC1CC(=O)NCCC(O)(c1ncco1)C(F)(F)F,5.12,337.345,24,3.1319000000000017,54.88,2,5,0,False,False,False,False
100,2,nesso_7ba00f7eef600c42199f,Cc1c(Cc2ccc3c(c2)OCO3)sc2nc(-c3cccnc3)[nH]c(=O)c12,4.98,5.325100898742676,5.080544471740723,4.912825107574463,10.0,0.1935483870967742,0.1935483870967742,nesso_b40c2dcb3e4d8b4ad2df,Cc1nc(-c2c(C)noc2C)sc1C(=O)Nc1cccc(-c2cn[nH]c2)c1,4.53,377.42500000000007,27,3.674520000000003,77.1,5,3,0,False,False,False,False
100,2,nesso_7be75e07ec7e38c9fefb,O=C(NCC1CCCC2(CCC2)O1)Nc1cc2ccccc2nn1,5.11,5.359529972076416,4.986104965209961,5.0346221923828125,7.8125,0.2375,0.2375,nesso_4a7b992dab1d7c00944d,Cc1ccccc1-c1nnsc1C(=O)N[C@H]1CCCC(F)(F)[C@@H]1O,3.98,326.40000000000003,24,3.243100000000001,76.14,4,3,0,False,False,False,False
100,2,nesso_7c3cbac3d27ca202b847,C=CC(=O)Nc1ccc(C(=O)NCCOC2(C)CCOCC2)cc1,3.87,4.636523246765137,4.2636003494262695,4.032939910888672,5.555555555555555,0.3116883116883117,0.3116883116883117,nesso_284263485da23a8f7dc6,C=CC(=O)Nc1ccc(C(=O)N2CCOC(c3ccc(F)c(Br)c3)C2)cc1,4.38,332.4000000000001,24,2.1266,76.66000000000001,2,7,0,False,False,False,True
100,2,nesso_7d85b87e4d052a5e113c,O=C1c2ccccc2S(=O)(=O)N1Cc1ccccc1SC(F)F,5.21,5.16049861907959,4.750831604003906,4.923570156097412,10.0,0.1785714285714285,0.1785714285714285,nesso_327a2e570542357dc676,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,4.35,355.387,23,3.346000000000002,54.45,3,4,0,False,False,False,False
100,2,nesso_7da566f29f6028383931,CCc1c(NC(=O)c2cocn2)cnn1-c1ccccc1Cl,4.34,5.147122383117676,4.755989074707031,4.758177280426025,4.0,0.2567567567567567,0.2567567567567567,nesso_3d72198b914d6091d36b,CCCn1ncnc1C(C)NC(=O)c1cc(C)oc1C,3.81,316.74800000000005,22,3.328400000000002,72.95000000000002,3,4,0,False,False,False,False
100,2,nesso_7e0d5c23c39ccae68a91,O=C(c1c[nH]nc1-c1ccsc1)N1CCOC2(CCc3ccccc32)C1,4.96,5.453224182128906,5.321681022644043,5.345632553100586,5.494505494505495,0.2588235294117647,0.2588235294117647,nesso_00ec3e82ea411a0f366b,Cc1ccccc1C1(C(=O)N2CCCC(O)(c3c[nH]nn3)C2)CCCC1,5.21,365.45800000000014,26,3.452300000000002,58.22,5,2,0,False,False,False,False
100,2,nesso_7e660cd2f66afd5bbacc,CC(=O)Nc1ccc(C(=O)O)cc1,2.69,4.331869125366211,3.41821837425232,2.947901487350464,1.9723865877712032,0.2745098039215686,0.2758620689655172,nesso_1c4f1ab6081e3dadd9ff,CCOCc1ccc(NC(=O)c2ccc(C(F)(F)F)c(F)c2)cc1,2.0,179.17499999999998,13,1.3432,66.4,1,2,0,False,True,True,True
100,2,nesso_7e9e078205c9dee32f8a,CC(C)(C)Cc1cc(NC(=O)C2CCCc3sc(N)nc32)n[nH]1,5.29,5.54592227935791,5.657885551452637,5.7013750076293945,10.0,0.1868131868131868,0.2093023255813953,nesso_71dc3492cbc53c2a0e74,CCCc1nc(C(C)(C)NC(=O)c2cccc(-c3ncn[nH]3)c2)no1,4.59,333.461,23,3.0956,96.69,3,3,0,True,False,False,False
100,2,nesso_7f2e011e76148ed0ed64,O=C1CCCN1CC(NCc1n[nH]c2ccccc12)c1ccccc1,4.72,4.653025627136231,4.261280059814453,4.053471565246582,6.944444444444445,0.2368421052631578,0.2368421052631578,nesso_593136c3399db719c538,CC(C)(C)c1ccc(S(=O)(=O)NCCCN2CCCCCC2=O)s1,5.945,334.4230000000001,25,3.0162000000000013,61.02,4,6,0,True,False,False,False
100,2,nesso_7f6bb3156c1e18a7cb97,Cc1nccn1-c1ncccc1CNC1CCCc2ccc(F)cc21,4.69,4.777606964111328,4.561488151550293,4.530585289001465,5.128205128205128,0.2183908045977011,0.2444444444444444,nesso_ebb55413433d011e71e3,N#Cc1ccnnc1N1CCCC(c2c[nH]c3ncccc23)C1,2.94,336.414,25,3.8820200000000025,42.74,4,4,0,True,False,False,False
100,2,nesso_8102e802e01057c608b0,CN(C)c1cc(C#N)cc(C(=O)N2CCC3C(CCCN3C3CC3)C2)c1,5.26,5.009522438049316,4.984922409057617,4.738194942474365,10.0,0.2111111111111111,0.2345679012345679,nesso_751c3cb7c18861dc17fd,O=C(c1ccc2cc[nH]c2c1)N1CCC(Cc2nncn2Cc2ccccc2)C1,4.11,352.48200000000014,26,2.7131800000000004,50.580000000000005,4,3,0,True,False,False,False
100,2,nesso_8169413375dd1dd4ed70,O=C(c1ccc(NS(=O)(=O)c2cc(Cl)ccc2Cl)cc1)N1CCC(c2cn[nH]c2)CC1,5.08,5.332028865814209,5.274571418762207,5.31593132019043,10.0,0.264367816091954,0.264367816091954,nesso_284263485da23a8f7dc6,C=CC(=O)Nc1ccc(C(=O)N2CCOC(c3ccc(F)c(Br)c3)C2)cc1,4.38,479.3890000000002,31,4.537100000000004,95.16,4,5,0,False,False,False,False
100,2,nesso_8169f407e5495270b710,Cn1cccc1C1CCCCN1C(=O)c1cc(-c2ccccc2)no1,5.2,4.913705825805664,4.66234302520752,4.789846420288086,10.0,0.2470588235294117,0.28,nesso_a6cc99ea27feee852742,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CCc4cccc(F)c43)c12,5.6,335.407,25,4.047500000000003,51.27,4,3,0,False,False,False,False
100,2,nesso_8188476064942f244925,O=C(Nc1nc2ccc([N+](=O)[O-])cc2s1)C1CCCCC1,1.86,4.99111795425415,4.692103385925293,4.649008750915527,1.727115716753023,0.2207792207792207,0.2207792207792207,nesso_53e87d5ba95359306edb,O=C(Nc1nccs1)C1CCCN1C(=O)CCc1ccccc1O,4.6,305.35900000000015,21,3.723300000000002,85.13,3,3,0,False,False,False,True
100,2,nesso_8206eccbc51bb09a75a9,CCN1CCCCC1CNc1ncc(C#N)c(N)n1,2.93,4.605947971343994,4.332529067993164,4.152365207672119,3.717472118959108,0.2098765432098765,0.2098765432098765,nesso_ebb55413433d011e71e3,N#Cc1ccnnc1N1CCCC(c2c[nH]c3ncccc23)C1,2.94,260.34499999999997,19,1.2167799999999998,90.86,2,4,0,True,False,False,True
