record_id,y_pred,affinity_module,affinity_module2,y_true,assay_se,weight,lower_80,upper_80,lower_90,upper_90,budget,fold,method,chemical_group,nearest_eligible_similarity,radius_80,radius_90,row_index,role
nesso_6ee786f88012b72464c2,4.500988006591797,,,3.01,0.216,4.62962962962963,3.2518750762939455,5.750100936889648,2.3213660430908205,6.680609970092773,500,2,native_continuous,403,0.3220338983050847,1.2491129302978514,2.1796219635009764,1470,test
nesso_6ee95a1f15aa3d88c613,4.762538433074951,,,5.015000000000001,0.0892525069675916,10.0,3.5134255027770998,6.011651363372803,2.582916469573975,6.942160396575927,500,2,native_continuous,1328,0.31343283582089554,1.2491129302978514,2.1796219635009764,1471,test
nesso_6f266b2c3f7d35c065d7,4.309014320373535,,,1.79,0.565,1.7699115044247788,3.0599013900756837,5.558127250671387,2.129392356872559,6.488636283874511,500,2,native_continuous,34,0.3055555555555556,1.2491129302978514,2.1796219635009764,1473,test
nesso_6fad9d532f195b43880e,5.036844730377197,,,2.39,0.432,2.314814814814815,3.787731800079346,6.285957660675049,2.857222766876221,7.216466693878173,500,2,native_continuous,1323,0.3076923076923077,1.2491129302978514,2.1796219635009764,1479,test
nesso_708d37f43d79676959af,4.74708366394043,,,4.67,0.103,9.708737864077671,3.4979707336425783,5.996196594238281,2.5674617004394533,6.926705627441406,500,2,native_continuous,1317,0.31746031746031744,1.2491129302978514,2.1796219635009764,1489,test
nesso_71178b8faefeb0aa3116,5.207657337188721,,,4.52,0.0876,10.0,3.9585444068908693,6.456770267486572,3.0280353736877443,7.387279300689697,500,2,native_continuous,1315,0.33766233766233766,1.2491129302978514,2.1796219635009764,1495,test
nesso_71f2f62651078e0f157f,4.562771797180176,,,4.15,0.241,4.149377593360996,3.3136588668823244,5.811884727478027,2.3831498336791994,6.742393760681152,500,2,native_continuous,82,0.3448275862068966,1.2491129302978514,2.1796219635009764,1504,test
nesso_7263a0b15df5d9e9f902,4.847451210021973,,,5.33,0.0542,10.0,3.5983382797241212,6.096564140319824,2.6678292465209963,7.027073173522949,500,2,native_continuous,454,0.29850746268656714,1.2491129302978514,2.1796219635009764,1510,test
nesso_72ce718d8fe151198e5d,4.903409481048584,,,4.72,0.136,7.352941176470588,3.6542965507507326,6.152522411346435,2.7237875175476076,7.08303144454956,500,2,native_continuous,482,0.3424657534246575,1.2491129302978514,2.1796219635009764,1515,test
nesso_72da1b6202700cb38901,4.7167463302612305,,,3.54,0.243,4.11522633744856,3.467633399963379,5.965859260559082,2.537124366760254,6.896368293762206,500,2,native_continuous,1305,0.2631578947368421,1.2491129302978514,2.1796219635009764,1517,test
nesso_72e853722af3257db85f,4.675540447235107,,,3.16,0.3,3.3333333333333335,3.426427516937256,5.924653377532959,2.495918483734131,6.855162410736083,500,2,native_continuous,1304,0.2777777777777778,1.2491129302978514,2.1796219635009764,1519,test
nesso_732efaa557dfa8a373c8,5.578243732452393,,,5.79,0.06,10.0,4.329130802154541,6.827356662750244,3.398621768951416,7.7578656959533685,500,2,native_continuous,1303,0.2625,1.2491129302978514,2.1796219635009764,1521,test
nesso_73a1e21ab571a11b9b5b,4.728716850280762,,,1.84,0.573,1.7452006980802794,3.4796039199829103,5.977829780578613,2.5490948867797854,6.908338813781738,500,2,native_continuous,0,0.34782608695652173,1.2491129302978514,2.1796219635009764,1526,test
nesso_73e8d120e4c5f14f1a94,4.750947952270508,,,5.66,0.0527,10.0,3.5018350219726564,6.000060882568359,2.5713259887695314,6.930569915771484,500,2,native_continuous,151,0.3225806451612903,1.2491129302978514,2.1796219635009764,1530,test
nesso_7460e5c6ed271a8aecec,5.002069473266602,,,4.81,0.139,7.194244604316546,3.75295654296875,6.251182403564453,2.822447509765625,7.1816914367675775,500,2,native_continuous,1296,0.2987012987012987,1.2491129302978514,2.1796219635009764,1535,test
nesso_74755e9ae6faa6261df3,5.414408206939697,,,5.28,0.0617,10.0,4.165295276641846,6.663521137237549,3.234786243438721,7.594030170440673,500,2,native_continuous,352,0.3382352941176471,1.2491129302978514,2.1796219635009764,1538,test
nesso_74e8b2ae520d684d11f2,4.600096702575684,,,2.88,0.34,2.941176470588235,3.350983772277832,5.849209632873535,2.4204747390747072,6.7797186660766595,500,2,native_continuous,0,0.32608695652173914,1.2491129302978514,2.1796219635009764,1543,test
nesso_74fbbe7d6faf6de17987,5.4048566818237305,,,4.93,0.124,8.064516129032258,4.155743751525879,6.653969612121582,3.225234718322754,7.584478645324706,500,2,native_continuous,215,0.3333333333333333,1.2491129302978514,2.1796219635009764,1544,test
nesso_758d1e39b2cffdc948cf,5.11615514755249,,,4.37,0.146,6.849315068493151,3.867042217254639,6.365268077850342,2.936533184051514,7.295777111053466,500,2,native_continuous,478,0.3291139240506329,1.2491129302978514,2.1796219635009764,1547,test
nesso_75e737825a216f047b83,4.283025741577148,,,1.98,0.626,1.597444089456869,3.033912811279297,5.532138671875,2.103403778076172,6.462647705078124,500,2,native_continuous,0,0.3,1.2491129302978514,2.1796219635009764,1551,test
nesso_770fc490bab7f751d084,4.982410430908203,,,4.42,0.229,4.366812227074235,3.7332975006103517,6.2315233612060545,2.8027884674072268,7.162032394409179,500,2,native_continuous,1282,0.32051282051282054,1.2491129302978514,2.1796219635009764,1570,test
nesso_7722b1ac442db342c9cd,4.556492805480957,,,2.82,0.311,3.215434083601286,3.3073798751831056,5.8056057357788085,2.3768708419799807,6.736114768981933,500,2,native_continuous,0,0.34146341463414637,1.2491129302978514,2.1796219635009764,1571,test
nesso_774bf1f58abf921f8505,4.7382049560546875,,,5.43,0.0932,10.0,3.489092025756836,5.987317886352539,2.558582992553711,6.917826919555663,500,2,native_continuous,1281,0.2638888888888889,1.2491129302978514,2.1796219635009764,1572,test
nesso_7751227a61bf4cbde327,4.934670448303223,,,4.56,0.0629,10.0,3.6855575180053712,6.183783378601074,2.7550484848022463,7.114292411804199,500,2,native_continuous,95,0.3176470588235294,1.2491129302978514,2.1796219635009764,1573,test
nesso_7757532381cd373218e3,5.464768409729004,,,4.84,0.0426,10.0,4.2156554794311525,6.713881340026855,3.2851464462280275,7.64439037322998,500,2,native_continuous,1280,0.3424657534246575,1.2491129302978514,2.1796219635009764,1574,test
nesso_78225055b2f2040f2bc1,5.221261978149414,,,5.11,0.0532,10.0,3.9721490478515626,6.4703749084472655,3.0416400146484377,7.40088394165039,500,2,native_continuous,1277,0.3424657534246575,1.2491129302978514,2.1796219635009764,1587,test
nesso_78533be6aea944ccffaa,4.505316257476807,,,1.91,0.597,1.6750418760469012,3.256203327178955,5.754429187774658,2.3256942939758303,6.684938220977783,500,2,native_continuous,320,0.2777777777777778,1.2491129302978514,2.1796219635009764,1588,test
nesso_785ba4522de95cb20683,4.960381984710693,,,5.09,0.156,6.410256410256411,3.711269054412842,6.209494915008545,2.780760021209717,7.140003948211669,500,2,native_continuous,1276,0.3492063492063492,1.2491129302978514,2.1796219635009764,1589,test
nesso_7930411ee4d0e706a953,4.992934703826904,,,4.4,0.22,4.545454545454546,3.743821773529053,6.242047634124756,2.813312740325928,7.17255666732788,500,2,native_continuous,1275,0.32894736842105265,1.2491129302978514,2.1796219635009764,1595,test
nesso_79681f8705183feb02b9,4.94391393661499,,,4.41,0.138,7.246376811594202,3.694801006317139,6.193026866912842,2.764291973114014,7.123535900115966,500,2,native_continuous,472,0.28735632183908044,1.2491129302978514,2.1796219635009764,1597,test
nesso_7a14b397784ff4f3cf79,5.072597980499268,,,5.4,0.106,9.433962264150944,3.823485050201416,6.321710910797119,2.892976016998291,7.2522199440002435,500,2,native_continuous,125,0.3287671232876712,1.2491129302978514,2.1796219635009764,1604,test
nesso_7a57fc72549f1aca2344,4.6331787109375,,,3.18,0.289,3.4602076124567476,3.3840657806396486,5.882291641235351,2.4535567474365236,6.812800674438476,500,2,native_continuous,0,0.2894736842105263,1.2491129302978514,2.1796219635009764,1607,test
nesso_7ac67e8d084753c88cdf,5.015791893005371,,,4.57,0.227,4.405286343612334,3.7666789627075197,6.2649048233032225,2.8361699295043947,7.195413856506347,500,2,native_continuous,83,0.3448275862068966,1.2491129302978514,2.1796219635009764,1612,test
nesso_7b223b3408fe2e28449d,5.342083930969238,,,4.49,0.259,3.861003861003861,4.092971000671387,6.59119686126709,3.162461967468262,7.521705894470214,500,2,native_continuous,1268,0.2638888888888889,1.2491129302978514,2.1796219635009764,1615,test
nesso_7b4d7b8dc43402f3bad5,4.912252426147461,,,5.23,0.0668,10.0,3.6631394958496095,6.161365356445312,2.7326304626464846,7.091874389648437,500,2,native_continuous,470,0.30985915492957744,1.2491129302978514,2.1796219635009764,1617,test
nesso_7ba00f7eef600c42199f,5.325100898742676,,,4.98,0.0943,10.0,4.075987968444824,6.574213829040527,3.1454789352416994,7.504722862243652,500,2,native_continuous,1265,0.2857142857142857,1.2491129302978514,2.1796219635009764,1620,test
nesso_7be75e07ec7e38c9fefb,5.359529495239258,,,5.11,0.128,7.8125,4.110416564941406,6.608642425537109,3.1799075317382814,7.539151458740234,500,2,native_continuous,272,0.34782608695652173,1.2491129302978514,2.1796219635009764,1623,test
nesso_7c3cbac3d27ca202b847,4.636523246765137,,,3.87,0.18,5.555555555555555,3.3874103164672853,5.885636177062988,2.4569012832641604,6.816145210266113,500,2,native_continuous,17,0.34285714285714286,1.2491129302978514,2.1796219635009764,1626,test
nesso_7d85b87e4d052a5e113c,5.16049861907959,,,5.21,0.041,10.0,3.9113856887817384,6.409611549377441,2.9808766555786135,7.340120582580566,500,2,native_continuous,1256,0.22058823529411764,1.2491129302978514,2.1796219635009764,1636,test
nesso_7da566f29f6028383931,5.147122383117676,,,4.34,0.25,4.0,3.8980094528198244,6.396235313415527,2.9675004196166994,7.326744346618652,500,2,native_continuous,1255,0.32098765432098764,1.2491129302978514,2.1796219635009764,1637,test
nesso_7e0d5c23c39ccae68a91,5.453224182128906,,,4.96,0.182,5.4945054945054945,4.204111251831055,6.702337112426758,3.27360221862793,7.632846145629882,500,2,native_continuous,467,0.3411764705882353,1.2491129302978514,2.1796219635009764,1646,test
nesso_7e660cd2f66afd5bbacc,4.331869125366211,,,2.69,0.507,1.9723865877712032,3.0827561950683595,5.580982055664062,2.1522471618652346,6.511491088867187,500,2,native_continuous,0,0.3333333333333333,1.2491129302978514,2.1796219635009764,1655,test
nesso_7e9e078205c9dee32f8a,5.545921802520752,,,5.29,0.0737,10.0,4.2968088722229005,6.795034732818603,3.3662998390197756,7.725543766021728,500,2,native_continuous,1249,0.2857142857142857,1.2491129302978514,2.1796219635009764,1660,test
nesso_7f2e011e76148ed0ed64,4.6530256271362305,,,4.72,0.144,6.944444444444445,3.403912696838379,5.902138557434082,2.473403663635254,6.832647590637206,500,2,native_continuous,451,0.3472222222222222,1.2491129302978514,2.1796219635009764,1667,test
nesso_7f6bb3156c1e18a7cb97,4.77760648727417,,,4.69,0.195,5.128205128205128,3.5284935569763185,6.026719417572021,2.5979845237731936,6.957228450775146,500,2,native_continuous,1242,0.325,1.2491129302978514,2.1796219635009764,1671,test
nesso_8102e802e01057c608b0,5.009522438049316,,,5.26,0.0695,10.0,3.760409507751465,6.258635368347168,2.82990047454834,7.189144401550292,500,2,native_continuous,1237,0.3055555555555556,1.2491129302978514,2.1796219635009764,1684,test
nesso_8169413375dd1dd4ed70,5.332029342651367,,,5.08,0.0464,10.0,4.082916412353516,6.581142272949219,3.152407379150391,7.511651306152343,500,2,native_continuous,1231,0.3108108108108108,1.2491129302978514,2.1796219635009764,1693,test
nesso_8169f407e5495270b710,4.913705825805664,,,5.2,0.0593,10.0,3.6645928955078126,6.1628187561035155,2.7340838623046877,7.09332778930664,500,2,native_continuous,43,0.33783783783783783,1.2491129302978514,2.1796219635009764,1694,test
nesso_8188476064942f244925,4.991117477416992,,,1.86,0.579,1.7271157167530227,3.7420045471191408,6.240230407714844,2.811495513916016,7.170739440917968,500,2,native_continuous,34,0.3380281690140845,1.2491129302978514,2.1796219635009764,1696,test
nesso_8206eccbc51bb09a75a9,4.605947971343994,,,2.93,0.269,3.717472118959108,3.3568350410461427,5.855060901641846,2.4263260078430178,6.78556993484497,500,2,native_continuous,1229,0.2535211267605634,1.2491129302978514,2.1796219635009764,1701,test
nesso_825ab397a72cb0390c49,4.91564416885376,,,5.74,0.062,10.0,3.6665312385559083,6.164757099151611,2.7360222053527834,7.095266132354736,500,2,native_continuous,462,0.3411764705882353,1.2491129302978514,2.1796219635009764,1707,test
nesso_826a0adea71bb0dcb5d0,5.397311210632324,,,5.59,0.0757,10.0,4.148198280334473,6.646424140930176,3.217689247131348,7.5769331741333,500,2,native_continuous,216,0.30666666666666664,1.2491129302978514,2.1796219635009764,1708,test
nesso_835eafa80da15b5719aa,5.1012773513793945,,,4.65,0.0429,10.0,3.852164421081543,6.350390281677246,2.921655387878418,7.2808993148803705,500,2,native_continuous,1219,0.2714285714285714,1.2491129302978514,2.1796219635009764,1723,test
nesso_83c295b9b0cb46cad8a6,4.980993747711182,,,5.04,0.0971,10.0,3.73188081741333,6.230106678009033,2.8013717842102053,7.160615711212158,500,2,native_continuous,89,0.3333333333333333,1.2491129302978514,2.1796219635009764,1729,test
nesso_83e61660d87f94d0fb92,4.937243461608887,,,4.51,0.147,6.802721088435375,3.6881305313110353,6.186356391906738,2.7576214981079104,7.116865425109863,500,2,native_continuous,1217,0.3235294117647059,1.2491129302978514,2.1796219635009764,1732,test
nesso_848daa3ebcaf19ec160e,4.546196937561035,,,4.5,0.077,10.0,3.2970840072631837,5.795309867858887,2.366574974060059,6.725818901062011,500,2,native_continuous,1212,0.3,1.2491129302978514,2.1796219635009764,1741,test
nesso_85c5170b6a8efba117fc,5.108397483825684,,,3.05,0.218,4.587155963302752,3.859284553527832,6.357510414123535,2.9287755203247072,7.2880194473266595,500,2,native_continuous,1204,0.325,1.2491129302978514,2.1796219635009764,1752,test
nesso_8648eb65f10446e5931f,5.441107273101807,,,5.69,0.0682,10.0,4.191994342803955,6.690220203399658,3.2614853096008303,7.620729236602783,500,2,native_continuous,1197,0.3484848484848485,1.2491129302978514,2.1796219635009764,1763,test
nesso_866e83298a10efe5b96d,5.1599955558776855,,,4.73,0.159,6.289308176100628,3.910882625579834,6.409108486175537,2.980373592376709,7.3396175193786615,500,2,native_continuous,1196,0.34328358208955223,1.2491129302978514,2.1796219635009764,1767,test
nesso_86f590938d06200bb9fc,4.2739973068237305,,,1.88,0.58,1.7241379310344829,3.024884376525879,5.523110237121582,2.094375343322754,6.453619270324706,500,2,native_continuous,36,0.3333333333333333,1.2491129302978514,2.1796219635009764,1774,test
nesso_8764d02f906562ea128c,5.008576393127441,,,4.69,0.148,6.756756756756757,3.75946346282959,6.257689323425293,2.828954429626465,7.188198356628417,500,2,native_continuous,64,0.2857142857142857,1.2491129302978514,2.1796219635009764,1780,test
nesso_87cfd4f745dccb272ab1,4.870882034301758,,,5.49,0.0366,10.0,3.6217691040039064,6.119994964599609,2.6912600708007814,7.050503997802734,500,2,native_continuous,1189,0.34782608695652173,1.2491129302978514,2.1796219635009764,1785,test
nesso_880bcae94a87acbf8fa2,4.70889949798584,,,1.63,0.432,2.314814814814815,3.4597865676879884,5.958012428283691,2.5292775344848635,6.888521461486816,500,2,native_continuous,88,0.32142857142857145,1.2491129302978514,2.1796219635009764,1787,test
nesso_883c383e91041ce3b4d8,5.099936485290527,,,4.75,0.128,7.8125,3.850823554992676,6.349049415588379,2.920314521789551,7.279558448791503,500,2,native_continuous,243,0.3235294117647059,1.2491129302978514,2.1796219635009764,1790,test
nesso_884988430116e5a9bc00,4.505510330200195,,,5.62,0.0634,10.0,3.256397399902344,5.754623260498047,2.325888366699219,6.685132293701171,500,2,native_continuous,454,0.2894736842105263,1.2491129302978514,2.1796219635009764,1792,test
nesso_884dfa3142866a766d2d,5.155991554260254,,,4.66,0.113,8.849557522123893,3.9068786239624025,6.405104484558105,2.9763695907592775,7.33561351776123,500,2,native_continuous,453,0.29850746268656714,1.2491129302978514,2.1796219635009764,1794,test
nesso_891328253c33c2c44db4,4.644083499908447,,,4.21,0.207,4.830917874396135,3.394970569610596,5.893196430206299,2.464461536407471,6.823705463409423,500,2,native_continuous,88,0.3333333333333333,1.2491129302978514,2.1796219635009764,1805,test
nesso_896cf0d6501b86166abf,4.728670120239258,,,3.92,0.2,5.0,3.4795571899414064,5.977783050537109,2.5490481567382814,6.908292083740234,500,2,native_continuous,378,0.25,1.2491129302978514,2.1796219635009764,1809,test
nesso_89e063b943afbf161010,5.1891655921936035,,,4.1,0.257,3.8910505836575875,3.940052661895752,6.438278522491455,3.009543628692627,7.368787555694579,500,2,native_continuous,1179,0.3026315789473684,1.2491129302978514,2.1796219635009764,1814,test
nesso_8a0105ba803b31878a44,4.641582489013672,,,4.53,0.301,3.3222591362126246,3.3924695587158205,5.890695419311523,2.4619605255126955,6.821204452514648,500,2,native_continuous,28,0.3333333333333333,1.2491129302978514,2.1796219635009764,1817,test
nesso_8a02984e14c837e195e5,4.735339164733887,,,4.64,0.0782,10.0,3.4862262344360353,5.984452095031738,2.5557172012329104,6.914961128234863,500,2,native_continuous,17,0.3424657534246575,1.2491129302978514,2.1796219635009764,1818,test
nesso_8a0517fbf2afde9d34fb,5.03612756729126,,,2.515,0.3345433454726009,2.9891492792580445,3.7870146369934083,6.285240497589111,2.8565056037902834,7.215749530792236,500,2,native_continuous,1177,0.29411764705882354,1.2491129302978514,2.1796219635009764,1819,test
nesso_8a517a1b62792d3c71cc,4.865931987762451,,,6.06,0.0879,10.0,3.6168190574645998,6.115044918060303,2.686310024261475,7.045553951263427,500,2,native_continuous,451,0.32558139534883723,1.2491129302978514,2.1796219635009764,1822,test
nesso_8bfd40ea055befb79dfb,4.705373764038086,,,3.47,0.201,4.975124378109452,3.4562608337402345,5.954486694335937,2.5257518005371096,6.884995727539062,500,2,native_continuous,1163,0.2857142857142857,1.2491129302978514,2.1796219635009764,1843,test
nesso_8cbcb186e038a5a07965,6.031651496887207,,,5.25,0.206,4.8543689320388355,4.782538566589356,7.2807644271850585,3.8520295333862307,8.211273460388183,500,2,native_continuous,1156,0.31645569620253167,1.2491129302978514,2.1796219635009764,1854,test
nesso_8cedbeaf690522f8f0de,5.653470039367676,,,4.3,0.155,6.451612903225807,4.404357109069824,6.902582969665527,3.4738480758666994,7.833092002868652,500,2,native_continuous,253,0.2891566265060241,1.2491129302978514,2.1796219635009764,1857,test
nesso_8dc42f73a5232c623df4,4.711094856262207,,,2.15,0.631,1.5847860538827259,3.4619819259643556,5.9602077865600585,2.5314728927612307,6.890716819763183,500,2,native_continuous,0,0.3,1.2491129302978514,2.1796219635009764,1867,test
nesso_8e238e605741c62ffd9c,5.1125030517578125,,,5.35,0.0986,10.0,3.863390121459961,6.361615982055664,2.932881088256836,7.292125015258788,500,2,native_continuous,1152,0.325,1.2491129302978514,2.1796219635009764,1870,test
nesso_8e4c1d0cc90b32be0228,4.802839279174805,,,5.47,0.0502,10.0,3.5537263488769533,6.051952209472656,2.6232173156738283,6.982461242675781,500,2,native_continuous,1150,0.32894736842105265,1.2491129302978514,2.1796219635009764,1873,test
nesso_8eb60a4ddec08408285c,4.795591354370117,,,4.03,0.303,3.3003300330033003,3.5464784240722658,6.044704284667969,2.615969390869141,6.975213317871093,500,2,native_continuous,1149,0.25,1.2491129302978514,2.1796219635009764,1878,test
nesso_8f0861a4a867dffe09e1,4.9682722091674805,,,5.15,0.111,9.00900900900901,3.719159278869629,6.217385139465332,2.788650245666504,7.147894172668456,500,2,native_continuous,1146,0.34375,1.2491129302978514,2.1796219635009764,1884,test
nesso_8f2bd49c37337f893e36,4.570564270019531,,,1.82,0.558,1.7921146953405016,3.32145133972168,5.819677200317383,2.390942306518555,6.750186233520507,500,2,native_continuous,238,0.3333333333333333,1.2491129302978514,2.1796219635009764,1886,test
nesso_8f3dadf6c6bed6ea695f,4.962422847747803,,,4.84,0.116,8.620689655172413,3.7133099174499513,6.211535778045654,2.7828008842468264,7.142044811248779,500,2,native_continuous,132,0.32894736842105265,1.2491129302978514,2.1796219635009764,1888,test
nesso_90a316955dd2236da7ed,5.744411945343018,,,5.18,0.102,9.803921568627452,4.495299015045166,6.993524875640869,3.564789981842041,7.9240339088439935,500,2,native_continuous,1141,0.2236842105263158,1.2491129302978514,2.1796219635009764,1900,test
nesso_90e786145b4b95a031d1,5.332822322845459,,,4.65,0.136,7.352941176470588,4.083709392547608,6.58193525314331,3.1532003593444826,7.512444286346435,500,2,native_continuous,1136,0.25,1.2491129302978514,2.1796219635009764,1907,test
nesso_9230969a695df1f787f3,4.346218109130859,,,4.86,0.162,6.172839506172839,3.097105178833008,5.595331039428711,2.166596145629883,6.525840072631835,500,2,native_continuous,297,0.3333333333333333,1.2491129302978514,2.1796219635009764,1921,test
nesso_92f6c802f5dbb9f28a6f,4.911231517791748,,,4.83,0.131,7.633587786259541,3.6621185874938966,6.1603444480895995,2.7316095542907717,7.090853481292724,500,2,native_continuous,1125,0.3287671232876712,1.2491129302978514,2.1796219635009764,1933,test
nesso_930481fb8c911b7776b6,4.555747032165527,,,4.66,0.232,4.310344827586206,3.306634101867676,5.804859962463379,2.376125068664551,6.735368995666503,500,2,native_continuous,207,0.328125,1.2491129302978514,2.1796219635009764,1935,test
nesso_936a54fbf76028fe285d,4.710777282714844,,,4.8,0.0879,10.0,3.4616643524169923,5.959890213012695,2.5311553192138674,6.89039924621582,500,2,native_continuous,1123,0.32857142857142857,1.2491129302978514,2.1796219635009764,1939,test
nesso_937fb9c0d6a3a58f102a,4.190217018127441,,,3.33,0.173,5.780346820809249,2.94110408782959,5.439329948425293,2.010595054626465,6.369838981628417,500,2,native_continuous,1121,0.3181818181818182,1.2491129302978514,2.1796219635009764,1941,test
nesso_938bd120c2d5a85c7d52,3.9244961738586426,,,2.9,0.297,3.367003367003367,2.675383243560791,5.173609104156494,1.7448742103576662,6.1041181373596185,500,2,native_continuous,238,0.3,1.2491129302978514,2.1796219635009764,1943,test
nesso_94028d0820b0c944d9b7,4.231126308441162,,,2.57,0.548,1.824817518248175,2.9820133781433107,5.4802392387390135,2.0515043449401857,6.410748271942138,500,2,native_continuous,238,0.3333333333333333,1.2491129302978514,2.1796219635009764,1946,test
nesso_9516fb2af51ed499090e,4.609102725982666,,,4.13,0.118,8.474576271186441,3.3599897956848146,5.858215656280517,2.4294807624816896,6.788724689483642,500,2,native_continuous,430,0.32432432432432434,1.2491129302978514,2.1796219635009764,1954,test
nesso_95266b84d5c447202a6b,5.424306869506836,,,4.06,0.12,8.333333333333334,4.1751939392089845,6.673419799804687,3.2446849060058596,7.603928833007812,500,2,native_continuous,444,0.29850746268656714,1.2491129302978514,2.1796219635009764,1955,test
nesso_952a1d36e4f23c06a6f8,4.983416557312012,,,4.21,0.19,5.2631578947368425,3.7343036270141603,6.232529487609863,2.8037945938110354,7.163038520812988,500,2,native_continuous,235,0.3088235294117647,1.2491129302978514,2.1796219635009764,1956,test
nesso_955c2d061463a621ed88,4.42352294921875,,,3.42,0.149,6.7114093959731544,3.1744100189208986,5.672635879516601,2.2439009857177736,6.603144912719726,500,2,native_continuous,1115,0.3442622950819672,1.2491129302978514,2.1796219635009764,1958,test
nesso_95dd0b24dc3534af529a,5.325817108154297,,,5.44,0.0936,10.0,4.0767041778564455,6.574930038452148,3.1461951446533205,7.505439071655273,500,2,native_continuous,28,0.30337078651685395,1.2491129302978514,2.1796219635009764,1964,test
nesso_9612b8fba49a21995078,4.771986484527588,,,5.12,0.114,8.771929824561402,3.5228735542297365,6.021099414825439,2.5923645210266115,6.951608448028564,500,2,native_continuous,79,0.3488372093023256,1.2491129302978514,2.1796219635009764,1966,test
nesso_97b1042c59746102d3c2,4.823884010314941,,,4.48,0.14,7.142857142857142,3.57477108001709,6.072996940612793,2.644262046813965,7.003505973815917,500,2,native_continuous,171,0.3424657534246575,1.2491129302978514,2.1796219635009764,1988,test
nesso_97dada64cebff6949428,5.44776725769043,,,5.59,0.0534,10.0,4.198654327392578,6.696880187988281,3.2681452941894533,7.627389221191406,500,2,native_continuous,1105,0.2891566265060241,1.2491129302978514,2.1796219635009764,1990,test
nesso_98127fe349c6c7b73e50,5.284212112426758,,,5.82,0.0388,10.0,4.035099182128906,6.533325042724609,3.1045901489257814,7.463834075927734,500,2,native_continuous,1104,0.3409090909090909,1.2491129302978514,2.1796219635009764,1993,test
nesso_987c1c8f16ac92420633,5.353654384613037,,,6.195,0.0368805165365128,10.0,4.104541454315186,6.6027673149108885,3.1740324211120607,7.533276348114013,500,2,native_continuous,126,0.3116883116883117,1.2491129302978514,2.1796219635009764,2002,test
nesso_98e443bff9c0d3e5fa7b,5.059662342071533,,,4.88,0.0406,10.0,3.810549411773682,6.308775272369385,2.880040378570557,7.239284305572509,500,2,native_continuous,1100,0.28,1.2491129302978514,2.1796219635009764,2005,test
nesso_98e6196ecad07f45388d,4.951475620269775,,,3.98,0.23,4.3478260869565215,3.702362689971924,6.200588550567627,2.771853656768799,7.131097583770751,500,2,native_continuous,1099,0.3392857142857143,1.2491129302978514,2.1796219635009764,2006,test
nesso_9a28c8c1559fe059ce56,5.608712673187256,,,5.02,0.164,6.097560975609756,4.359599742889404,6.857825603485107,3.4290907096862795,7.788334636688232,500,2,native_continuous,1090,0.2878787878787879,1.2491129302978514,2.1796219635009764,2025,test
nesso_9b30b952c5a8037fe742,5.083914756774902,,,5.05,0.135,7.4074074074074066,3.834801826477051,6.333027687072754,2.904292793273926,7.263536720275878,500,2,native_continuous,141,0.2972972972972973,1.2491129302978514,2.1796219635009764,2038,test
nesso_9b3f5d5a94c39efb6ebf,5.248742580413818,,,3.03,0.236,4.237288135593221,3.999629650115967,6.49785551071167,3.069120616912842,7.428364543914794,500,2,native_continuous,417,0.32941176470588235,1.2491129302978514,2.1796219635009764,2039,test
nesso_9b67b0972cfbeb010b6e,4.566558361053467,,,4.87,0.155,6.451612903225807,3.3174454307556154,5.815671291351318,2.3869363975524904,6.746180324554443,500,2,native_continuous,61,0.30666666666666664,1.2491129302978514,2.1796219635009764,2041,test
nesso_9bd97dfb53c44469592e,4.41605281829834,,,2.26,0.625,1.6,3.1669398880004884,5.665165748596191,2.2364308547973635,6.595674781799316,500,2,native_continuous,0,0.34210526315789475,1.2491129302978514,2.1796219635009764,2051,test
nesso_9c0d4dcb66afee9fc670,4.66441535949707,,,2.18,0.64,1.5625,3.415302429199219,5.913528289794922,2.484793395996094,6.844037322998046,500,2,native_continuous,435,0.2711864406779661,1.2491129302978514,2.1796219635009764,2052,test
nesso_9d18a4f2f148b3a63169,5.404854774475098,,,4.2,0.265,3.773584905660377,4.155741844177246,6.653967704772949,3.2252328109741213,7.584476737976074,500,2,native_continuous,234,0.3333333333333333,1.2491129302978514,2.1796219635009764,2062,test
nesso_9d480d9f42e6e47cfe48,4.762206077575684,,,3.88,0.24,4.166666666666667,3.513093147277832,6.011319007873535,2.5825841140747072,6.9418280410766595,500,2,native_continuous,120,0.3194444444444444,1.2491129302978514,2.1796219635009764,2070,test
nesso_9d57abaedb1a79a3c76f,5.125067234039307,,,4.1,0.143,6.993006993006993,3.875954303741455,6.374180164337158,2.9454452705383303,7.304689197540283,500,2,native_continuous,1075,0.3333333333333333,1.2491129302978514,2.1796219635009764,2072,test
nesso_9d5e01d5d2201f4aab51,4.88169527053833,,,5.29,0.0163,10.0,3.6325823402404787,6.1308082008361815,2.7020733070373537,7.061317234039306,500,2,native_continuous,1074,0.3384615384615385,1.2491129302978514,2.1796219635009764,2073,test
nesso_9d71ebf20ba255fbfb63,5.168964862823486,,,4.44,0.168,5.952380952380952,3.919851932525635,6.418077793121338,2.98934289932251,7.348586826324462,500,2,native_continuous,1072,0.2222222222222222,1.2491129302978514,2.1796219635009764,2075,test
